region,period,scen,rem
36,2050,SSP2,-57.80357109
36,2055,SSP2,-66.96924555
36,2060,SSP2,-75.53541303
36,2065,SSP2,-84.87387757
36,2070,SSP2,-94.77954637
36,2075,SSP2,-104.6228962
36,2080,SSP2,-117.789369
36,2085,SSP2,-127.1200515
36,2090,SSP2,-134.5587492
36,2095,SSP2,-139.1872343
36,2100,SSP2,-153.2201169
40,2015,SSP2,NA
40,2020,SSP2,-2.065183818
40,2025,SSP2,-1.650594113
40,2030,SSP2,-1.179380134
40,2035,SSP2,-0.801363783
40,2040,SSP2,-0.202602492
40,2045,SSP2,0.433751663
40,2050,SSP2,1.130928995
40,2055,SSP2,1.975015867
40,2060,SSP2,2.649895821
40,2065,SSP2,3.761478346
40,2070,SSP2,4.939429707
40,2075,SSP2,6.25818377
40,2080,SSP2,7.617090289
40,2085,SSP2,8.460605386
40,2090,SSP2,9.778245136
40,2095,SSP2,11.15053754
40,2100,SSP2,12.72067495
31,2015,SSP2,NA
31,2020,SSP2,1.704564485
31,2025,SSP2,2.07787636
31,2030,SSP2,2.587059575
31,2035,SSP2,3.109605812
31,2040,SSP2,3.777171239
31,2045,SSP2,4.314717993
31,2050,SSP2,4.774453135
31,2055,SSP2,5.141770395
31,2060,SSP2,5.658981377
31,2065,SSP2,6.032869987
31,2070,SSP2,6.362200615
31,2075,SSP2,6.451459457
31,2080,SSP2,6.25138941
31,2085,SSP2,6.473108763
31,2090,SSP2,5.999241695
31,2095,SSP2,5.92056266
31,2100,SSP2,6.017949424
108,2015,SSP2,NA
108,2020,SSP2,0.027716796
108,2025,SSP2,0.030985966
108,2030,SSP2,0.031902963
108,2035,SSP2,0.026696441
108,2040,SSP2,0.009855835
108,2045,SSP2,-0.020153349
108,2050,SSP2,-0.073801231
108,2055,SSP2,-0.191700341
108,2060,SSP2,-0.333312583
108,2065,SSP2,-0.523770323
108,2070,SSP2,-0.778859368
108,2075,SSP2,-1.093146723
108,2080,SSP2,-1.832672142
108,2085,SSP2,-2.492197472
108,2090,SSP2,-3.20682673
108,2095,SSP2,-4.06686418
108,2100,SSP2,-5.366951342
56,2015,SSP2,NA
56,2020,SSP2,10.46950359
56,2025,SSP2,21.36317019
56,2030,SSP2,33.82972688
56,2035,SSP2,48.06941767
56,2040,SSP2,64.15074199
56,2045,SSP2,82.9889291
56,2050,SSP2,104.4744237
56,2055,SSP2,128.6082807
56,2060,SSP2,155.2833238
56,2065,SSP2,183.9244052
56,2070,SSP2,215.0063358
56,2075,SSP2,247.2817783
56,2080,SSP2,282.0131405
56,2085,SSP2,316.8055691
56,2090,SSP2,348.8543406
56,2095,SSP2,377.4550507
56,2100,SSP2,411.460041
204,2015,SSP2,NA
204,2020,SSP2,-0.367138584
204,2025,SSP2,-0.555656061
204,2030,SSP2,-0.844912977
204,2035,SSP2,-1.253508393
204,2040,SSP2,-1.872905991
204,2045,SSP2,-2.684009404
204,2050,SSP2,-3.849602511
204,2055,SSP2,-5.430423651
204,2060,SSP2,-7.479882791
204,2065,SSP2,-10.77560868
204,2070,SSP2,-14.17926908
204,2075,SSP2,-18.00016406
204,2080,SSP2,-22.83720669
204,2085,SSP2,-28.44255279
204,2090,SSP2,-39.0990622
204,2095,SSP2,-47.77650345
204,2100,SSP2,-56.67800427
854,2015,SSP2,NA
854,2020,SSP2,0.356536824
854,2025,SSP2,0.446493768
854,2030,SSP2,0.570416364
854,2035,SSP2,0.701179081
854,2040,SSP2,0.802551906
854,2045,SSP2,0.90832604
854,2050,SSP2,0.992175847
854,2055,SSP2,0.988313747
854,2060,SSP2,0.872442879
854,2065,SSP2,0.063619108
854,2070,SSP2,-0.528386743
854,2075,SSP2,-0.724040812
854,2080,SSP2,-1.919110021
854,2085,SSP2,-3.233467607
854,2090,SSP2,-7.532880419
854,2095,SSP2,-9.749985947
854,2100,SSP2,-11.96046897
50,2015,SSP2,NA
50,2020,SSP2,27.79530718
50,2025,SSP2,32.79006869
50,2030,SSP2,39.03501745
50,2035,SSP2,45.74117998
50,2040,SSP2,52.52487995
50,2045,SSP2,59.86120522
50,2050,SSP2,66.79743434
50,2055,SSP2,75.53310052
50,2060,SSP2,81.81930074
50,2065,SSP2,87.19377969
50,2070,SSP2,90.21034059
50,2075,SSP2,87.15249952
50,2080,SSP2,94.55529546
50,2085,SSP2,81.66951207
50,2090,SSP2,73.07933833
50,2095,SSP2,65.91376108
50,2100,SSP2,54.96785272
100,2015,SSP2,NA
100,2020,SSP2,3.026075635
100,2025,SSP2,3.442433125
100,2030,SSP2,3.891174206
100,2035,SSP2,4.343691215
100,2040,SSP2,4.811886245
100,2045,SSP2,5.336255325
100,2050,SSP2,5.810322971
100,2055,SSP2,6.274359552
100,2060,SSP2,6.721401246
100,2065,SSP2,7.094546293
100,2070,SSP2,7.210982787
100,2075,SSP2,7.705361166
100,2080,SSP2,7.603832206
100,2085,SSP2,7.276206627
100,2090,SSP2,6.181603459
100,2095,SSP2,5.387755846
100,2100,SSP2,5.181409934
48,2015,SSP2,NA
48,2020,SSP2,-5.198423934
48,2025,SSP2,-6.165754573
48,2030,SSP2,-7.439583036
48,2035,SSP2,-8.90455761
48,2040,SSP2,-10.44819361
48,2045,SSP2,-11.9779796
48,2050,SSP2,-13.34017489
48,2055,SSP2,-14.59117768
48,2060,SSP2,-16.51268696
48,2065,SSP2,-18.00519749
48,2070,SSP2,-19.19689133
48,2075,SSP2,-19.78298021
48,2080,SSP2,-19.20147236
48,2085,SSP2,-21.21005544
48,2090,SSP2,-19.23757038
48,2095,SSP2,-17.00743654
48,2100,SSP2,-16.09971027
44,2015,SSP2,NA
44,2020,SSP2,-0.153839695
44,2025,SSP2,-0.172443661
44,2030,SSP2,-0.190646619
44,2035,SSP2,-0.208300613
44,2040,SSP2,-0.230830523
44,2045,SSP2,-0.251064398
44,2050,SSP2,-0.272069182
44,2055,SSP2,-0.291527468
44,2060,SSP2,-0.310889
44,2065,SSP2,-0.344639994
44,2070,SSP2,-0.364983863
44,2075,SSP2,-0.38309432
44,2080,SSP2,-0.390563718
44,2085,SSP2,-0.384526065
44,2090,SSP2,-0.426125479
44,2095,SSP2,-0.409208714
44,2100,SSP2,-0.408375319
70,2015,SSP2,NA
70,2020,SSP2,3.024654522
70,2025,SSP2,3.325806605
70,2030,SSP2,3.698468292
70,2035,SSP2,4.05276135
70,2040,SSP2,4.408755006
70,2045,SSP2,4.778764922
70,2050,SSP2,5.096492823
70,2055,SSP2,5.47008429
70,2060,SSP2,5.751987034
70,2065,SSP2,6.047974688
70,2070,SSP2,6.216247523
70,2075,SSP2,6.222540618
70,2080,SSP2,6.268982751
70,2085,SSP2,5.781267627
70,2090,SSP2,5.245914443
70,2095,SSP2,4.250241765
70,2100,SSP2,3.652620091
112,2015,SSP2,NA
112,2020,SSP2,0.142998749
112,2025,SSP2,0.447224292
112,2030,SSP2,0.836906978
112,2035,SSP2,1.449798718
112,2040,SSP2,2.2987103
112,2045,SSP2,3.210941551
112,2050,SSP2,4.151283935
112,2055,SSP2,4.833452287
112,2060,SSP2,6.096373762
112,2065,SSP2,7.314060409
112,2070,SSP2,8.620135661
112,2075,SSP2,9.042119905
112,2080,SSP2,9.839576089
112,2085,SSP2,12.31743402
112,2090,SSP2,13.21573784
112,2095,SSP2,13.62921702
112,2100,SSP2,13.05317645
84,2015,SSP2,NA
84,2020,SSP2,-0.116032722
84,2025,SSP2,-0.101989141
84,2030,SSP2,-0.100563252
84,2035,SSP2,-0.11171389
84,2040,SSP2,-0.126156819
84,2045,SSP2,-0.146945213
84,2050,SSP2,-0.166495482
84,2055,SSP2,-0.217259571
84,2060,SSP2,-0.260156556
84,2065,SSP2,-0.307049571
84,2070,SSP2,-0.412952789
84,2075,SSP2,-0.470596861
84,2080,SSP2,-0.527926771
84,2085,SSP2,-0.726124319
84,2090,SSP2,-0.79482893
84,2095,SSP2,-0.791561997
84,2100,SSP2,-0.901140656
68,2015,SSP2,NA
68,2020,SSP2,2.222487713
68,2025,SSP2,2.525000576
68,2030,SSP2,2.871368041
68,2035,SSP2,3.256683907
68,2040,SSP2,3.620767123
68,2045,SSP2,3.989387833
68,2050,SSP2,4.356644587
68,2055,SSP2,4.730890554
68,2060,SSP2,5.214591719
68,2065,SSP2,5.628945616
68,2070,SSP2,6.037949989
68,2075,SSP2,6.389344326
68,2080,SSP2,6.540100566
68,2085,SSP2,7.072689252
68,2090,SSP2,7.035279561
68,2095,SSP2,6.766114018
68,2100,SSP2,6.88437559
76,2015,SSP2,NA
76,2020,SSP2,1.809500901
76,2025,SSP2,1.403761488
76,2030,SSP2,0.856815891
76,2035,SSP2,0.059543947
76,2040,SSP2,-0.990565651
76,2045,SSP2,-2.517682773
76,2050,SSP2,-4.321589622
76,2055,SSP2,-6.619746211
76,2060,SSP2,-9.49013015
76,2065,SSP2,-13.29899887
76,2070,SSP2,-17.54769444
76,2075,SSP2,-22.38385087
76,2080,SSP2,-28.13565477
76,2085,SSP2,-34.51604735
76,2090,SSP2,-44.08567639
76,2095,SSP2,-52.32675916
76,2100,SSP2,-61.43723602
52,2015,SSP2,NA
52,2020,SSP2,0.108253179
52,2025,SSP2,0.124879197
52,2030,SSP2,0.140594485
52,2035,SSP2,0.154786514
52,2040,SSP2,0.167185005
52,2045,SSP2,0.178106449
52,2050,SSP2,0.191416592
52,2055,SSP2,0.198243803
52,2060,SSP2,0.202040215
52,2065,SSP2,0.20724769
52,2070,SSP2,0.208058217
52,2075,SSP2,0.214781857
52,2080,SSP2,0.204600545
52,2085,SSP2,0.195969254
52,2090,SSP2,0.175189802
52,2095,SSP2,0.173940928
52,2100,SSP2,0.124241485
96,2015,SSP2,NA
96,2020,SSP2,-1.445739854
96,2025,SSP2,-1.631786096
96,2030,SSP2,-1.810876392
96,2035,SSP2,-2.012530268
96,2040,SSP2,-2.214814706
96,2045,SSP2,-2.418635053
96,2050,SSP2,-2.616393312
96,2055,SSP2,-2.902657004
96,2060,SSP2,-3.121776569
96,2065,SSP2,-3.323826437
96,2070,SSP2,-3.474258632
96,2075,SSP2,-3.819659384
96,2080,SSP2,-3.859660361
96,2085,SSP2,-3.751524268
96,2090,SSP2,-3.454257448
96,2095,SSP2,-3.711554504
96,2100,SSP2,-3.276203104
64,2015,SSP2,NA
64,2020,SSP2,-0.532518594
64,2025,SSP2,-0.937534752
64,2030,SSP2,-1.421356101
64,2035,SSP2,-2.013206472
64,2040,SSP2,-2.770299033
64,2045,SSP2,-3.658446646
64,2050,SSP2,-4.706631455
64,2055,SSP2,-5.874658069
64,2060,SSP2,-7.401457606
64,2065,SSP2,-8.880488454
64,2070,SSP2,-10.37977017
64,2075,SSP2,-11.72181463
64,2080,SSP2,-14.08062381
64,2085,SSP2,-15.11565547
64,2090,SSP2,-15.74976197
64,2095,SSP2,-16.68495893
64,2100,SSP2,-17.75998182
72,2015,SSP2,NA
72,2020,SSP2,-0.401568745
72,2025,SSP2,-0.570228122
72,2030,SSP2,-0.77172588
72,2035,SSP2,-1.00688444
72,2040,SSP2,-1.273883426
72,2045,SSP2,-1.586173797
72,2050,SSP2,-1.998078184
72,2055,SSP2,-2.430417272
72,2060,SSP2,-2.915406217
72,2065,SSP2,-3.433872015
72,2070,SSP2,-3.964989921
72,2075,SSP2,-4.48320199
72,2080,SSP2,-5.062366409
72,2085,SSP2,-5.688353341
72,2090,SSP2,-6.305818217
72,2095,SSP2,-6.870143652
72,2100,SSP2,-7.54245301
140,2015,SSP2,NA
140,2020,SSP2,-0.043543481
140,2025,SSP2,-0.068725239
140,2030,SSP2,-0.109940759
140,2035,SSP2,-0.166374037
140,2040,SSP2,-0.244117171
140,2045,SSP2,-0.352892628
140,2050,SSP2,-0.529103257
140,2055,SSP2,-0.746405489
140,2060,SSP2,-1.024479294
140,2065,SSP2,-1.370435087
140,2070,SSP2,-1.991467849
140,2075,SSP2,-2.629134428
140,2080,SSP2,-3.442950935
140,2085,SSP2,-4.445227922
140,2090,SSP2,-6.214489958
140,2095,SSP2,-7.828645486
140,2100,SSP2,-9.885152026
124,2015,SSP2,NA
124,2020,SSP2,-27.02320286
124,2025,SSP2,-26.30404488
124,2030,SSP2,-24.77707031
124,2035,SSP2,-23.47711118
124,2040,SSP2,-21.52247257
124,2045,SSP2,-19.33419265
124,2050,SSP2,-16.53039331
124,2055,SSP2,-13.24683541
124,2060,SSP2,-11.92051808
124,2065,SSP2,-8.316459749
124,2070,SSP2,-4.97341614
124,2075,SSP2,-0.446525607
124,2080,SSP2,-1.012055609
124,2085,SSP2,2.754294645
124,2090,SSP2,7.60679118
124,2095,SSP2,19.01063504
124,2100,SSP2,27.6002117
756,2015,SSP2,NA
756,2020,SSP2,-5.666418212
756,2025,SSP2,-6.61553317
756,2030,SSP2,-7.740900346
756,2035,SSP2,-8.826927137
756,2040,SSP2,-9.99358815
756,2045,SSP2,-11.41252849
756,2050,SSP2,-13.06877038
756,2055,SSP2,-15.21122915
756,2060,SSP2,-17.17275831
756,2065,SSP2,-19.20566397
756,2070,SSP2,-21.3072325
756,2075,SSP2,-24.39044519
756,2080,SSP2,-26.44628317
756,2085,SSP2,-28.17027814
756,2090,SSP2,-29.52829588
756,2095,SSP2,-30.06286231
756,2100,SSP2,-33.7556054
152,2015,SSP2,NA
152,2020,SSP2,-0.974574677
152,2025,SSP2,-1.312035724
152,2030,SSP2,-1.702784551
152,2035,SSP2,-2.132448032
152,2040,SSP2,-2.618024131
152,2045,SSP2,-3.237504686
152,2050,SSP2,-3.91223571
152,2055,SSP2,-4.664546196
152,2060,SSP2,-5.485529532
152,2065,SSP2,-6.391172532
152,2070,SSP2,-7.621359468
152,2075,SSP2,-8.755929805
152,2080,SSP2,-9.908927509
152,2085,SSP2,-10.98714641
152,2090,SSP2,-12.82689879
152,2095,SSP2,-13.85489077
152,2100,SSP2,-14.70661243
156,2015,SSP2,NA
156,2020,SSP2,90.49578571
156,2025,SSP2,108.4950202
156,2030,SSP2,128.2917041
156,2035,SSP2,149.7206182
156,2040,SSP2,172.8798669
156,2045,SSP2,197.5947489
156,2050,SSP2,226.1550781
156,2055,SSP2,252.860453
156,2060,SSP2,281.2863008
156,2065,SSP2,308.8788066
156,2070,SSP2,334.8451927
156,2075,SSP2,365.9495598
156,2080,SSP2,389.0719453
156,2085,SSP2,406.2839157
156,2090,SSP2,420.2918411
156,2095,SSP2,417.8090123
156,2100,SSP2,422.4464036
384,2015,SSP2,NA
384,2020,SSP2,0.367835925
384,2025,SSP2,0.451344621
384,2030,SSP2,0.574817732
384,2035,SSP2,0.7331397
384,2040,SSP2,0.937809454
384,2045,SSP2,1.190623506
384,2050,SSP2,1.504284634
384,2055,SSP2,1.881972483
384,2060,SSP2,2.311472037
384,2065,SSP2,2.892577906
384,2070,SSP2,3.388283518
384,2075,SSP2,3.907148729
384,2080,SSP2,4.474504473
384,2085,SSP2,5.203699043
384,2090,SSP2,6.068224114
384,2095,SSP2,6.710917812
384,2100,SSP2,7.093546887
120,2015,SSP2,NA
120,2020,SSP2,-2.7500396
120,2025,SSP2,-3.698211195
120,2030,SSP2,-5.31829917
120,2035,SSP2,-7.485632618
120,2040,SSP2,-10.3109054
120,2045,SSP2,-13.95599612
120,2050,SSP2,-18.43450867
120,2055,SSP2,-25.37491487
120,2060,SSP2,-32.409065
120,2065,SSP2,-39.9492055
120,2070,SSP2,-47.92131217
120,2075,SSP2,-57.74997733
120,2080,SSP2,-76.61291952
120,2085,SSP2,-91.05884738
120,2090,SSP2,-106.5846233
120,2095,SSP2,-122.1337778
120,2100,SSP2,-143.7802707
180,2015,SSP2,NA
180,2020,SSP2,0.004847802
180,2025,SSP2,0.005295687
180,2030,SSP2,0.000562941
180,2035,SSP2,-0.006468791
180,2040,SSP2,-0.01386711
180,2045,SSP2,-0.021806437
180,2050,SSP2,-0.028011255
180,2055,SSP2,-0.0494718
180,2060,SSP2,-0.048924051
180,2065,SSP2,-0.023800323
180,2070,SSP2,0.02937173
180,2075,SSP2,0.078145943
180,2080,SSP2,0.1368843
180,2085,SSP2,0.145108575
180,2090,SSP2,0.283317727
180,2095,SSP2,0.51520463
180,2100,SSP2,0.557790491
178,2015,SSP2,NA
178,2020,SSP2,-0.359714959
178,2025,SSP2,-0.417693219
178,2030,SSP2,-0.501141736
178,2035,SSP2,-0.590217251
178,2040,SSP2,-0.68039088
178,2045,SSP2,-0.7720025
178,2050,SSP2,-0.857829428
178,2055,SSP2,-1.00573437
178,2060,SSP2,-1.084607847
178,2065,SSP2,-1.116139395
178,2070,SSP2,-1.062858878
178,2075,SSP2,-0.930783644
178,2080,SSP2,-0.852707549
178,2085,SSP2,-0.987178408
178,2090,SSP2,-0.905855982
178,2095,SSP2,-0.714045236
178,2100,SSP2,-0.359779759
170,2015,SSP2,NA
170,2020,SSP2,5.665402077
170,2025,SSP2,6.697488938
170,2030,SSP2,7.898867609
170,2035,SSP2,9.166347218
170,2040,SSP2,10.51250534
170,2045,SSP2,11.93276166
170,2050,SSP2,13.57869507
170,2055,SSP2,15.28209548
170,2060,SSP2,17.09320108
170,2065,SSP2,18.9544268
170,2070,SSP2,20.81469992
170,2075,SSP2,22.90514805
170,2080,SSP2,24.87636491
170,2085,SSP2,26.65547105
170,2090,SSP2,27.2474781
170,2095,SSP2,28.62222964
170,2100,SSP2,29.57675725
174,2015,SSP2,NA
174,2020,SSP2,0.235882038
174,2025,SSP2,0.256769143
174,2030,SSP2,0.283499938
174,2035,SSP2,0.317370487
174,2040,SSP2,0.349472242
174,2045,SSP2,0.382127032
174,2050,SSP2,0.417301972
174,2055,SSP2,0.461192517
174,2060,SSP2,0.495429643
174,2065,SSP2,0.531747774
174,2070,SSP2,0.575983975
174,2075,SSP2,0.609274995
174,2080,SSP2,0.667462296
174,2085,SSP2,0.691324532
174,2090,SSP2,0.642365008
174,2095,SSP2,0.604844053
174,2100,SSP2,0.648361467
132,2015,SSP2,NA
132,2020,SSP2,0.280664926
132,2025,SSP2,0.29589974
132,2030,SSP2,0.308629809
132,2035,SSP2,0.317228772
132,2040,SSP2,0.324353068
132,2045,SSP2,0.319305735
132,2050,SSP2,0.30747341
132,2055,SSP2,0.289547966
132,2060,SSP2,0.258531215
132,2065,SSP2,0.230446159
132,2070,SSP2,0.148120135
132,2075,SSP2,0.052375995
132,2080,SSP2,-0.077439475
132,2085,SSP2,-0.250385458
132,2090,SSP2,-0.497988966
132,2095,SSP2,-0.799463642
132,2100,SSP2,-1.170473729
188,2015,SSP2,NA
188,2020,SSP2,-0.613788525
188,2025,SSP2,-0.72509821
188,2030,SSP2,-0.858435485
188,2035,SSP2,-1.007227069
188,2040,SSP2,-1.196622886
188,2045,SSP2,-1.505483779
188,2050,SSP2,-1.805465581
188,2055,SSP2,-2.181497551
188,2060,SSP2,-2.619943429
188,2065,SSP2,-3.160473928
188,2070,SSP2,-4.075571474
188,2075,SSP2,-4.820809879
188,2080,SSP2,-5.651027953
188,2085,SSP2,-6.4159146
188,2090,SSP2,-7.016684679
188,2095,SSP2,-8.77063326
188,2100,SSP2,-9.176276123
192,2015,SSP2,NA
192,2020,SSP2,0
192,2025,SSP2,0
192,2030,SSP2,0
192,2035,SSP2,0
192,2040,SSP2,0
192,2045,SSP2,0
192,2050,SSP2,0
192,2055,SSP2,0
192,2060,SSP2,0
192,2065,SSP2,0
192,2070,SSP2,0
192,2075,SSP2,0
192,2080,SSP2,0
192,2085,SSP2,0
192,2090,SSP2,0
192,2095,SSP2,0
192,2100,SSP2,0
196,2015,SSP2,NA
196,2020,SSP2,-0.101479806
196,2025,SSP2,-0.090557269
196,2030,SSP2,-0.079357429
196,2035,SSP2,-0.074262953
196,2040,SSP2,-0.068109536
196,2045,SSP2,-0.085835187
196,2050,SSP2,-0.090348752
196,2055,SSP2,-0.09250199
196,2060,SSP2,-0.096405176
196,2065,SSP2,-0.139804341
196,2070,SSP2,-0.181987101
196,2075,SSP2,-0.205177305
196,2080,SSP2,-0.249142449
196,2085,SSP2,-0.239468627
196,2090,SSP2,-0.48434244
196,2095,SSP2,-0.534587513
196,2100,SSP2,-0.414477916
203,2015,SSP2,NA
203,2020,SSP2,2.032599697
203,2025,SSP2,3.626673163
203,2030,SSP2,5.258059169
203,2035,SSP2,7.116535065
203,2040,SSP2,9.26150377
203,2045,SSP2,11.75021481
203,2050,SSP2,14.31099085
203,2055,SSP2,17.26655938
203,2060,SSP2,20.74683562
203,2065,SSP2,24.34048565
203,2070,SSP2,27.95478172
203,2075,SSP2,30.37335288
203,2080,SSP2,33.73356525
203,2085,SSP2,38.76104691
203,2090,SSP2,42.61044644
203,2095,SSP2,46.00741166
203,2100,SSP2,44.92137867
276,2015,SSP2,NA
276,2020,SSP2,-23.54608133
276,2025,SSP2,-32.04803623
276,2030,SSP2,-41.41754396
276,2035,SSP2,-51.70797698
276,2040,SSP2,-65.02589743
276,2045,SSP2,-80.41853432
276,2050,SSP2,-97.59110708
276,2055,SSP2,-116.1259435
276,2060,SSP2,-138.8904216
276,2065,SSP2,-161.8994587
276,2070,SSP2,-186.0879197
276,2075,SSP2,-210.6472392
276,2080,SSP2,-234.5056928
276,2085,SSP2,-266.8477945
276,2090,SSP2,-290.5290113
276,2095,SSP2,-308.9192897
276,2100,SSP2,-321.1004351
262,2015,SSP2,NA
262,2020,SSP2,0.102336012
262,2025,SSP2,0.135350682
262,2030,SSP2,0.180167361
262,2035,SSP2,0.239771233
262,2040,SSP2,0.315185215
262,2045,SSP2,0.411543241
262,2050,SSP2,0.531437467
262,2055,SSP2,0.680476708
262,2060,SSP2,0.858445421
262,2065,SSP2,1.080967198
262,2070,SSP2,1.353173247
262,2075,SSP2,1.703871977
262,2080,SSP2,2.077806251
262,2085,SSP2,2.49467321
262,2090,SSP2,2.943783312
262,2095,SSP2,3.450550203
262,2100,SSP2,4.033270605
208,2015,SSP2,NA
208,2020,SSP2,-0.546638873
208,2025,SSP2,-0.449210923
208,2030,SSP2,-0.326122933
208,2035,SSP2,-0.16791483
208,2040,SSP2,0.007290482
208,2045,SSP2,0.091956356
208,2050,SSP2,0.199865312
208,2055,SSP2,0.28080749
208,2060,SSP2,0.400062243
208,2065,SSP2,0.556509467
208,2070,SSP2,0.492943114
208,2075,SSP2,0.589702802
208,2080,SSP2,0.687207723
208,2085,SSP2,0.963659496
208,2090,SSP2,1.138108069
208,2095,SSP2,0.233671667
208,2100,SSP2,0.247575645
214,2015,SSP2,NA
214,2020,SSP2,6.380255921
214,2025,SSP2,7.041006392
214,2030,SSP2,7.696318088
214,2035,SSP2,8.224959538
214,2040,SSP2,8.668052314
214,2045,SSP2,9.040696812
214,2050,SSP2,9.581110975
214,2055,SSP2,9.912391945
214,2060,SSP2,10.18879122
214,2065,SSP2,10.47449252
214,2070,SSP2,10.37046313
214,2075,SSP2,11.10299399
214,2080,SSP2,11.38557613
214,2085,SSP2,11.42680532
214,2090,SSP2,11.03731598
214,2095,SSP2,10.5968237
214,2100,SSP2,9.739718204
12,2015,SSP2,NA
12,2020,SSP2,2.844686124
12,2025,SSP2,3.189827882
12,2030,SSP2,3.634818616
12,2035,SSP2,4.216970164
12,2040,SSP2,4.836137715
12,2045,SSP2,5.522467272
12,2050,SSP2,6.251898937
12,2055,SSP2,7.143952196
12,2060,SSP2,7.968590547
12,2065,SSP2,8.842726003
12,2070,SSP2,9.676146803
12,2075,SSP2,10.49360108
12,2080,SSP2,11.58289634
12,2085,SSP2,12.36779853
12,2090,SSP2,12.73955635
12,2095,SSP2,12.42105622
12,2100,SSP2,13.02493884
218,2015,SSP2,NA
218,2020,SSP2,3.634110962
218,2025,SSP2,4.095012573
218,2030,SSP2,4.631066096
218,2035,SSP2,5.143845172
218,2040,SSP2,5.632810735
218,2045,SSP2,6.128326961
218,2050,SSP2,6.698530258
218,2055,SSP2,7.285818083
218,2060,SSP2,7.71491063
218,2065,SSP2,8.187707413
218,2070,SSP2,8.660784183
218,2075,SSP2,9.223748139
218,2080,SSP2,9.863622795
218,2085,SSP2,9.529844704
218,2090,SSP2,9.419312924
218,2095,SSP2,9.678972143
218,2100,SSP2,9.657829201
818,2015,SSP2,NA
818,2020,SSP2,41.56962068
818,2025,SSP2,51.31483617
818,2030,SSP2,63.50535075
818,2035,SSP2,78.61319232
818,2040,SSP2,95.47378397
818,2045,SSP2,115.6975179
818,2050,SSP2,137.5257981
818,2055,SSP2,161.087141
818,2060,SSP2,187.0768203
818,2065,SSP2,217.1699161
818,2070,SSP2,252.370856
818,2075,SSP2,285.0671184
818,2080,SSP2,316.1216863
818,2085,SSP2,346.3571255
818,2090,SSP2,373.9634078
818,2095,SSP2,412.5729967
818,2100,SSP2,443.3315494
232,2015,SSP2,NA
232,2020,SSP2,0
232,2025,SSP2,0
232,2030,SSP2,0
232,2035,SSP2,0
232,2040,SSP2,0
232,2045,SSP2,0
232,2050,SSP2,0
232,2055,SSP2,0
232,2060,SSP2,0
232,2065,SSP2,0
232,2070,SSP2,0
232,2075,SSP2,0
232,2080,SSP2,0
232,2085,SSP2,0
232,2090,SSP2,0
232,2095,SSP2,0
232,2100,SSP2,0
724,2015,SSP2,NA
724,2020,SSP2,-15.74901449
724,2025,SSP2,-17.51552937
724,2030,SSP2,-20.23260617
724,2035,SSP2,-23.18284238
724,2040,SSP2,-26.44704516
724,2045,SSP2,-30.04705861
724,2050,SSP2,-33.88873701
724,2055,SSP2,-39.70431951
724,2060,SSP2,-45.82757491
724,2065,SSP2,-53.34655317
724,2070,SSP2,-62.17753997
724,2075,SSP2,-71.06878754
724,2080,SSP2,-84.15448001
724,2085,SSP2,-92.72906461
724,2090,SSP2,-100.9175896
724,2095,SSP2,-107.7549034
724,2100,SSP2,-125.1724628
233,2015,SSP2,NA
233,2020,SSP2,0.265048558
233,2025,SSP2,0.314384544
233,2030,SSP2,0.370310197
233,2035,SSP2,0.412566754
233,2040,SSP2,0.474246072
233,2045,SSP2,0.519015627
233,2050,SSP2,0.55816572
233,2055,SSP2,0.599852488
233,2060,SSP2,0.648319553
233,2065,SSP2,0.697291811
233,2070,SSP2,0.737349476
233,2075,SSP2,0.768608933
233,2080,SSP2,0.794308726
233,2085,SSP2,0.798313981
233,2090,SSP2,0.826953486
233,2095,SSP2,0.861575954
233,2100,SSP2,0.827250227
231,2015,SSP2,NA
231,2020,SSP2,1.407868394
231,2025,SSP2,1.640225527
231,2030,SSP2,1.899819635
231,2035,SSP2,2.174225909
231,2040,SSP2,2.413581116
231,2045,SSP2,2.589029029
231,2050,SSP2,2.644008604
231,2055,SSP2,2.451906171
231,2060,SSP2,1.969225074
231,2065,SSP2,1.128277872
231,2070,SSP2,-0.23639653
231,2075,SSP2,-2.966649617
231,2080,SSP2,-6.446522996
231,2085,SSP2,-11.2087308
231,2090,SSP2,-17.84815415
231,2095,SSP2,-26.33195173
231,2100,SSP2,-37.16437435
246,2015,SSP2,NA
246,2020,SSP2,-0.347942534
246,2025,SSP2,-0.379434036
246,2030,SSP2,-0.415972317
246,2035,SSP2,-0.450456396
246,2040,SSP2,-0.549151121
246,2045,SSP2,-0.637798909
246,2050,SSP2,-0.745231302
246,2055,SSP2,-0.864615529
246,2060,SSP2,-1.100557889
246,2065,SSP2,-1.287111608
246,2070,SSP2,-1.506836748
246,2075,SSP2,-1.760977764
246,2080,SSP2,-1.974101075
246,2085,SSP2,-2.510270936
246,2090,SSP2,-2.891093497
246,2095,SSP2,-3.240662731
246,2100,SSP2,-3.508864228
242,2015,SSP2,NA
242,2020,SSP2,0.083976137
