"","scenario","country or area","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
"618","SSP4","ERI",9.799,10.114,10.438,10.772,11.115,11.466,11.828,12.2,12.358,12.517,12.678,12.841,13.006,13.173,13.341,13.511,13.684,13.857,14.033,14.211,14.39,14.572,14.755,14.94,15.182,15.757,16.351,16.962,17.592,18.239,18.905,19.59,20.294,21.015,21.755,22.514,23.293,24.088,24.903,25.735,26.587,27.455,28.341,29.244,30.164,31.099,32.051,33.017,34,34.585,35.06077539,35.54119834,36.02678243,36.50749404,36.9957227,37.48881237,37.98103262,38.48316177,38.97741078,39.46702307,39.96873324,40.45353447,40.9376079,41.41258269,41.88065392,42.33764108,42.79801,43.24604621,43.67792614,44.1135618,44.5673742,45.01517323,45.45461986,45.88381931,46.31540333,46.74756051,47.17960431,47.60920353,48.0399578,48.46264944,48.88346992,49.30833304,49.73240279,50.15829406,50.58429335,51.00042883,51.40580418,51.79660344,52.1863117,52.5689262,52.96160319,53.35059466,53.72479097,54.1017728,54.47352198,54.82686177,55.16396145,55.5003056,55.830366,56.14928186,56.46613452,56.79462551,57.12326378,57.43752701,57.75375564,58.08008848,58.39697244,58.72144869,59.03900181,59.35431101,59.66194229,59.97568641,60.28330062,60.59336391,60.89328387,61.21344922,61.52641428,61.82164259,62.12376533,62.39760856,62.66883052,62.94294009,63.22483216,63.51025498,63.79580777,64.08861952,64.37481722,64.66247575,64.94481488,65.22054354,65.49491272,65.75627098,66.02100673,66.25591289,66.500165,66.72376509,66.94022146,67.16707344,67.39439875,67.61577639,67.83876803
"619","SSP4","EST",57.533,58.304,59.072,59.836,60.596,61.348,62.097,62.839,63.577,64.307,64.947,65.483,66.017,66.545,67.069,67.589,68.106,68.617,69.124,69.497,69.711,69.924,70.136,70.347,70.558,70.767,70.975,71.183,71.39,71.415,71.231,71.046,70.86,70.674,70.487,70.3,70.111,69.923,69.733,69.543,69.368,69.242,69.116,68.989,68.862,68.735,68.607,68.479,68.351,68.223,68.63427004,69.02765414,69.40121439,69.77662877,70.14997581,70.51818415,70.89116211,71.26071566,71.62724844,71.98537533,72.34179021,72.67862706,73.00943479,73.336172,73.65078991,73.96249021,74.26404263,74.57635827,74.88803043,75.19744445,75.50231977,75.79404637,76.07914203,76.35803908,76.64826883,76.9321727,77.21075956,77.48153026,77.74775332,77.99449393,78.23519653,78.47005732,78.70150646,78.93241904,79.15795299,79.3767463,79.59313904,79.80545737,80.01567874,80.22255298,80.41840661,80.62025145,80.81945809,81.012434,81.20247598,81.38833056,81.57040452,81.751503,81.92937342,82.10525417,82.2731507,82.43790564,82.61450159,82.78861154,82.9606418,83.1202346,83.27715039,83.42849795,83.57734152,83.72394332,83.86580946,84.00535154,84.14036394,84.2749637,84.40590356,84.53670403,84.6652405,84.79195203,84.91399748,85.03552484,85.35520456,85.64959125,85.95723144,86.27176716,86.55927339,86.86616171,87.16211093,87.42965963,87.70502598,87.99124647,88.26658116,88.53005624,88.78544442,89.03752188,89.28295915,89.52497055,89.76176137,89.9793565,90.19314282,90.40381595,90.62191857
"620","SSP4","SWZ",3.913,4.335,4.8,5.312,5.876,6.494,7.157,7.729,8.344,9.001,9.705,10.458,11.264,12.12,13.033,14.004,15.037,15.474,15.803,16.137,16.478,16.824,17.176,17.533,17.897,18.266,18.641,19.022,19.41,19.803,20.202,20.607,21.018,21.434,21.857,22.286,22.722,23.081,22.949,22.817,22.686,22.555,22.425,22.296,22.166,22.038,21.91,21.829,22.045,22.262,22.72385566,23.19897349,23.68174989,24.16716928,24.64671989,25.13771347,25.6337896,26.13586089,26.64343364,27.15828314,27.67472437,28.20535713,28.73947499,29.28082158,29.79748476,30.32132739,30.84890039,31.38458754,31.92066213,32.44923781,32.98618162,33.53349479,34.06380697,34.60297053,35.13821718,35.68023912,36.22410897,36.76480778,37.30263727,37.85296002,38.40644951,38.96516634,39.5122798,40.06940147,40.62921713,41.1861868,41.74261299,42.3150285,42.88564865,43.45544491,44.00019666,44.54976216,45.09462923,45.63066998,46.16454924,46.70157355,47.25604817,47.79838583,48.33949105,48.87978104,49.42851875,49.97041212,50.53075557,51.0948642,51.65275173,52.22002266,52.79428368,53.35157305,53.92346616,54.48231506,55.01685519,55.53866894,56.05999518,56.59939322,57.13785434,57.66623592,58.18971476,58.7068037,59.20963132,59.71820997,60.23505014,60.74784239,61.25739401,61.75693413,62.25002488,62.74130259,63.22888617,63.71690057,64.20719171,64.69289079,65.16804582,65.63155526,66.0855025,66.53635818,66.98280039,67.40405309,67.83884935,68.26014281,68.69216964,69.10800576,69.53355336
"621","SSP4","ETH",6.433,6.65,6.874,7.104,7.342,7.587,7.84,8.1,8.26,8.422,8.588,8.756,8.928,9.102,9.279,9.46,9.644,9.83,10.02,10.214,10.41,10.61,10.813,11.02,11.232,11.453,11.679,11.909,12.143,12.38,12.621,12.867,13.116,13.37,13.627,13.827,14.006,14.186,14.369,14.553,14.74,14.927,15.118,15.31,15.504,15.7,15.899,16.116,16.51,16.91,17.1645627,17.41765587,17.65402594,17.89520094,18.13740576,18.41145237,18.6705447,18.92700575,19.18812368,19.45414299,19.71973022,19.98799413,20.2583109,20.53792025,20.82059499,21.1023364,21.38642334,21.67113222,21.959638,22.23774872,22.51712105,22.79195557,23.07563252,23.35593194,23.65169732,23.9451949,24.26402443,24.59041413,24.91795628,25.24275542,25.57339431,25.89862936,26.22181742,26.54451971,26.86844176,27.1943611,27.51882729,27.84259725,28.17508454,28.49836686,28.8364568,29.17714953,29.50870661,29.84331345,30.17925816,30.50553233,30.82800712,31.15992141,31.49114097,31.82282152,32.15567283,32.49734823,32.83467343,33.17835694,33.50808537,33.84461397,34.1804453,34.5212445,34.85532185,35.17571975,35.50862958,35.84983296,36.19758231,36.55379878,36.90181082,37.24784291,37.59623979,37.94955907,38.29396858,38.63619641,38.9803988,39.32705695,39.67464375,40.01593201,40.34704446,40.67327414,41.00184668,41.32475212,41.63816446,41.93725009,42.25523437,42.57939602,42.89380971,43.19585755,43.50159792,43.81300453,44.1242366,44.4611813,44.79271329,45.1272142,45.45040214
"622","SSP4","FRO",21.383,22.141,22.962,23.805,24.669,25.553,26.328,26.723,27.122,27.524,27.951,28.417,28.888,29.362,29.842,30.326,30.815,31.307,31.355,31.27,31.186,31.101,31.017,30.933,30.849,30.766,30.682,30.598,30.515,30.432,30.594,31.154,31.872,32.596,33.33,34.071,34.822,35.354,35.654,35.86,36.337,37.175,38.022,38.714,39.247,39.781,40.147,40.341,40.536,40.731,41.25593605,41.78683856,42.30886229,42.83917197,43.36424624,43.88746723,44.40356102,44.91838228,45.4358671,45.93719179,46.44650299,46.95653912,47.46220058,47.9636324,48.47494165,48.98244429,49.50676658,50.04836058,50.59121994,51.14360032,51.68323593,52.2305462,52.79211255,53.33100458,53.88065096,54.41952143,54.9476071,55.46571499,55.98071476,56.50112343,57.01599033,57.53959327,58.04887276,58.55386556,59.06190936,59.5667782,60.07114031,60.56718805,61.06477158,61.56379305,62.04858457,62.54186432,63.02412688,63.50512961,63.98186327,64.46395345,64.93039185,65.38777477,65.83947135,66.28133952,66.71896602,67.1274474,67.54207904,67.9505039,68.35103003,68.7715626,69.1732272,69.56538639,69.93992726,70.31090249,70.68090716,71.05569694,71.41317604,71.78624626,72.15205081,72.50189882,72.84355631,73.1824411,73.52895742,73.85344174,74.18007006,74.49271025,74.80518066,75.11652248,75.42408062,75.72782377,76.01341615,76.29341918,76.56641848,76.85324329,77.13097479,77.40288206,77.67020091,77.91817815,78.17325266,78.43144183,78.67472459,78.91131113,79.13823761,79.35828408,79.5769315
"623","SSP4","FJI",29.681,30.248,30.823,31.403,31.991,32.582,33.18,33.604,33.987,34.371,34.758,35.147,35.538,35.93,36.324,36.721,37.119,37.319,37.469,37.619,37.769,37.919,38.07,38.221,38.372,38.523,38.675,39.327,40.085,40.845,41.611,42.381,43.156,43.933,44.713,45.496,46.282,46.732,47.123,47.515,47.908,48.3,48.692,49.085,49.479,49.871,50.264,50.657,51.146,51.658,52.21015627,52.76313822,53.30671259,53.85660747,54.39951757,54.92409498,55.4476405,55.96945707,56.4893801,57.00798976,57.53011377,58.0413079,58.54745825,59.05509387,59.55304425,60.05760561,60.55734738,61.05315765,61.55666398,62.04845101,62.54194995,63.02844767,63.51516188,63.99047375,64.46907828,64.94121397,65.40030223,65.85411724,66.29676669,66.73461657,67.15671212,67.56993389,67.98153188,68.38520446,68.80552973,69.20632189,69.60547145,70.00372303,70.39214562,70.78353359,71.16172851,71.52430072,71.90125283,72.28264441,72.64105201,72.99015718,73.34038097,73.69395886,74.03694991,74.34508764,74.66804929,74.98003604,75.28831905,75.5981249,75.88909015,76.17329321,76.45083984,76.74904532,77.0295045,77.30467555,77.56966032,77.84104192,78.08788842,78.348055,78.60348072,78.85146209,79.08883792,79.3221651,79.54784294,79.77160633,79.98952628,80.19447334,80.3908104,80.59199355,80.78845819,80.98260911,81.17357849,81.36112294,81.54443441,81.72456346,81.90031106,82.07679346,82.24547958,82.41289539,82.58959238,82.76449912,82.93572695,83.10532437,83.2686028,83.42853319,83.58460202
"624","SSP4","FIN",55.29,56.321,57.162,57.998,58.832,59.658,60.48,61.295,62.106,62.908,63.704,64.523,65.366,66.197,67.019,67.831,68.634,69.423,70.202,70.97,71.727,72.528,73.373,74.202,75.015,75.808,76.567,77.291,78,78.691,79.367,79.843,80.128,80.409,80.688,80.963,81.223,81.466,81.707,81.946,82.183,82.368,82.503,82.638,82.772,82.905,83.037,83.168,83.299,83.429,83.61838492,83.80352968,83.98308375,84.15832077,84.32898762,84.48084089,84.62862632,84.77203922,84.93074153,85.08323388,85.40164867,85.69349349,86.00242591,86.3170798,86.6048403,86.91099848,87.20434466,87.50285796,87.78812367,88.0728343,88.33771887,88.59789777,88.85219186,89.1015181,89.34547988,89.5842055,89.82661047,90.06370508,90.29297922,90.51681539,90.74128952,90.95930908,91.17139031,91.37920621,91.5837531,91.78954917,91.99052435,92.18639394,92.38130338,92.57123698,92.78121672,92.9850291,93.18482222,93.37951391,93.59070002,93.79631079,94.00514816,94.20868688,94.40538414,94.58309073,94.75596416,94.9235968,95.08520912,95.24182944,95.39396471,95.54138311,95.68587165,95.8245923,95.95870099,96.08925411,96.21550777,96.33844404,96.45696592,96.57161406,96.6672898,96.76994902,96.86938849,96.96574384,97.09846904,97.22840157,97.3523758,97.47676221,97.59519718,97.71343706,97.82582905,97.93684057,98.04275057,98.14680177,98.24541189,98.34203418,98.43335803,98.51966743,98.60135854,98.67849887,98.75146196,98.82052014,98.88574826,98.94736536,99.00569374,99.06088697,99.11298204
"625","SSP4","FRA",61.88,62.607,63.489,64.702,65.898,67.071,68.225,69.357,70.238,70.648,71.055,71.459,71.86,72.256,72.65,72.926,72.997,73.068,73.14,73.211,73.282,73.352,73.425,73.5,73.575,73.65,73.725,73.8,73.875,73.95,74.056,74.229,74.401,74.572,74.743,74.912,75.082,75.25,75.417,75.614,75.871,76.127,76.38,76.632,76.883,77.13,77.377,77.621,77.868,78.117,78.33028333,78.54953577,78.76571832,78.97834526,79.19958844,79.4149754,79.62617416,79.83468171,80.03993736,80.24749327,80.44172153,80.64164766,80.83925744,81.03355354,81.22391796,81.40971283,81.59220477,81.77354842,81.9489185,82.12180158,82.28852072,82.45404973,82.63023049,82.80215547,82.97218234,83.1295432,83.28508952,83.43676553,83.58441614,83.73129803,83.87319895,84.01129041,84.14776599,84.28017106,84.40893566,84.54407957,84.67348692,84.79749804,84.9210014,85.03962398,85.35753799,85.65247558,85.96043936,86.27450005,86.56211479,86.86738609,87.16418332,87.43106195,87.70731932,87.9931345,88.26503372,88.52568446,88.78101962,89.03022642,89.2756636,89.51669748,89.75488066,89.97480197,90.18928684,90.40440874,90.62124339,90.83192265,91.03698198,91.24675345,91.45336162,91.65542541,91.86067455,92.05959885,92.25603673,92.44922434,92.66315714,92.87001202,93.07152338,93.26859023,93.48441719,93.69360596,93.90579095,94.11237656,94.31252174,94.50581905,94.68073951,94.85063161,95.01453373,95.17349953,95.32815607,95.47819535,95.62294792,95.7631579,95.89951502,96.03155479,96.15982163
"626","SSP4","PYF",42.281,43.217,44.16,45.389,46.783,48.178,49.578,50.979,52.38,53.773,55.162,56.203,56.718,57.231,57.742,58.252,58.76,59.171,59.115,59.059,59.003,58.948,58.892,58.836,58.743,58.635,58.527,58.419,58.31,58.094,57.852,57.61,57.367,57.124,56.881,56.637,56.393,56.285,56.205,56.126,56.047,55.967,55.888,56.242,56.831,57.417,58.002,58.585,59.166,59.742,60.23810597,60.74013455,61.23608437,61.72954235,62.22898832,62.72539424,63.2163164,63.70024048,64.17736785,64.65000648,65.11562986,65.57356698,66.0227752,66.4617946,66.88764371,67.30063118,67.71319804,68.11648766,68.51831075,68.90826788,69.28580834,69.66717409,70.04147495,70.41302207,70.78651884,71.15692708,71.50968549,71.87175755,72.22235411,72.56078766,72.8958458,73.22562786,73.5501384,73.86377373,74.17760494,74.47774318,74.78798623,75.09812469,75.40741731,75.71440257,76.00305559,76.28409509,76.56069431,76.84669182,77.12602105,77.39871487,77.66420521,77.91278612,78.15666284,78.3941096,78.62905385,78.86278472,79.09094334,79.3137847,79.53104293,79.74459306,79.95682939,80.16134709,80.35681486,80.5582952,80.7548029,80.94917341,81.14152305,81.32815982,81.51071766,81.69296699,81.8728658,82.04697885,82.21659009,82.38150952,82.55489988,82.72981226,82.90080102,83.06759506,83.22488313,83.37949915,83.52771949,83.67411351,83.81831925,83.9578717,84.09710688,84.23303421,84.36535692,84.49728605,84.62655982,84.75399995,84.87803529,84.99897695,85.11694866,85.43553987,85.72706772
"627","SSP4","GAB",17.398,18.33,19.594,20.923,22.318,23.775,25.297,26.883,28.533,30.237,32,34.082,36.231,38.43,40.681,42.971,45.295,47.633,49.985,52.337,54.682,57,58.372,59.73,61.076,62.402,63.711,65,66.412,67.792,69.143,70.462,71.749,72.999,73.921,74.797,75.654,76.49,77.306,78.102,78.879,79.633,80.368,81.083,81.778,82.452,83.107,83.742,84.359,84.955,85.13241189,85.60577395,86.06388043,86.55641973,87.02819029,87.44362425,87.84639103,88.23615072,88.6585809,89.06922838,89.4382836,89.80309535,90.12588921,90.44159407,90.74043957,91.02710254,91.30516403,91.55476312,91.83227039,92.08498405,92.33028697,92.56824947,92.80477684,93.03512215,93.2560827,93.47239393,93.68132423,93.89349249,94.10915772,94.31900769,94.51113136,94.69847946,94.88050601,95.05659517,95.22535759,95.38939763,95.54822193,95.70132114,95.84993272,95.99348229,96.12327909,96.24811307,96.36907615,96.48690762,96.6008323,96.69599175,96.79752571,96.89605841,97.03173004,97.16466869,97.2917304,97.41869701,97.53989357,97.66038366,97.77526617,97.88453727,97.99286004,98.09574824,98.1969921,98.29306447,98.38687938,98.4757908,98.55989623,98.63937756,98.71457555,98.78546901,98.85256509,98.91603551,98.97602301,99.0328438,99.0864533,99.13713788,99.18498655,99.23024933,99.2729728,99.31339195,99.3515447,99.38754272,99.40693326,99.42573892,99.44384857,99.4614262,99.47845282,99.49494459,99.51095289,99.52646999,99.54144065,99.55595071,99.57002792,99.58361418,99.59678069
"628","SSP4","GMB",12.129,12.331,12.535,12.862,13.677,14.533,15.433,16.379,17.373,18.41,19.496,20.63,21.814,22.941,23.675,24.426,25.193,25.974,26.772,27.585,28.414,29.256,30.113,31.008,32.007,33.019,34.049,35.094,36.155,37.226,38.312,39.41,40.52,41.586,42.472,43.362,44.258,45.155,46.057,46.961,47.868,48.775,49.683,50.555,51.288,52.02,52.751,53.481,54.211,54.937,55.42782207,55.92056087,56.40980515,56.90613417,57.40942651,57.89677991,58.38090354,58.85509359,59.33855338,59.8144119,60.29324131,60.75917592,61.23392279,61.70404481,62.16716456,62.63103593,63.07119595,63.51019046,63.93882068,64.37671182,64.80759396,65.2356981,65.6468157,66.04851471,66.4460806,66.82846557,67.19217085,67.55136353,67.89893591,68.23720723,68.58468227,68.91897594,69.24896215,69.57533312,69.89233785,70.20935866,70.51651165,70.83271929,71.14357229,71.42996813,71.72508212,71.99701395,72.2692757,72.53224626,72.77868824,73.02391988,73.26909958,73.49416937,73.71966738,73.93522662,74.15243719,74.36638116,74.58581392,74.7941279,74.99811796,75.2048728,75.40284548,75.6051641,75.78543077,75.961553,76.13906754,76.31183432,76.47802553,76.66760955,76.84908254,77.0272363,77.2034348,77.37690899,77.54597353,77.70600017,77.85326864,77.99700249,78.14243506,78.29084293,78.4408403,78.58486397,78.73087951,78.85984522,78.99501638,79.12217449,79.25042118,79.36917465,79.48236144,79.61295836,79.74373226,79.8506662,79.97469409,80.08394599,80.19471177,80.29915674,80.4079534
"629","SSP4","GEO",43.069,43.559,44.051,44.544,45.039,45.534,46.03,46.527,47.025,47.522,48.006,48.474,48.942,49.409,49.876,50.344,50.812,51.279,51.747,52.156,52.497,52.836,53.176,53.516,53.855,54.194,54.532,54.87,55.208,55.277,55.038,54.799,54.559,54.32,54.08,53.841,53.6,53.36,53.12,52.879,52.638,52.398,52.441,52.83,53.218,53.605,53.992,54.379,54.765,55.15,55.64078228,56.13159004,56.62039643,57.12404421,57.62806913,58.12546164,58.61795294,59.10106747,59.59075618,60.08625287,60.57844922,61.06070004,61.55939456,62.04672333,62.5415155,63.02906071,63.50765417,63.98041962,64.45939255,64.92939262,65.38524515,65.83863177,66.28173287,66.71427263,67.12541528,67.54027653,67.95119145,68.35358534,68.76334892,69.15265076,69.5324904,69.90963955,70.28103408,70.65278782,71.02346,71.37565853,71.73976111,72.10081959,72.44200738,72.77751897,73.10395491,73.42839757,73.74035179,74.05203312,74.3648148,74.69388037,75.00495102,75.31274191,75.61981533,75.90863132,76.19303151,76.46833958,76.76635665,77.04523939,77.31897961,77.58729713,77.84736049,78.0925914,78.33168884,78.56696566,78.79947421,79.02714729,79.25184185,79.46805474,79.6838743,79.89524416,80.10138264,80.30833165,80.51126361,80.71071906,80.90607925,81.09844882,81.28844878,81.47303525,81.6541553,81.83401048,82.01011797,82.18299039,82.35136469,82.52799591,82.70236392,82.87259093,83.04246162,83.20089444,83.35478959,83.50474237,83.65068118,83.79476983,83.9361777,84.07564444,84.22331143
"630","SSP4","DEU",71.384,71.697,71.762,71.826,71.891,71.955,72.019,72.083,72.147,72.211,72.274,72.332,72.389,72.446,72.503,72.56,72.617,72.674,72.73,72.787,72.844,72.989,73.107,73.103,72.943,72.711,72.617,72.836,72.999,72.976,73.118,73.269,73.36,73.497,73.71,73.922,74.133,74.342,74.551,74.758,74.965,75.17,75.374,75.577,75.779,75.98,76.179,76.378,76.575,76.771,77.02537438,77.27431394,77.5305052,77.77923434,78.01635012,78.24672409,78.48499144,78.71603505,78.94577446,79.17082766,79.39071699,79.60661947,79.81761151,80.02624289,80.23339249,80.42755017,80.62798723,80.82557834,81.01875529,81.20903322,81.39498407,81.57783969,81.75710258,81.93349588,82.10767479,82.27479737,82.44073518,82.6173525,82.79151893,82.96137464,83.12066383,83.27606417,83.42969667,83.57810713,83.72503664,83.86846286,84.00867346,84.14528276,84.2784706,84.41025954,84.54252096,84.67148864,84.7976661,84.91968798,85.03830692,85.35930882,85.65441486,85.96330766,86.27703444,86.56563833,86.87311262,87.16575008,87.4325183,87.70784763,87.99511599,88.2659619,88.52678834,88.78167894,89.03276194,89.27813441,89.51873894,89.75449086,89.97246684,90.18638826,90.39790159,90.61619932,90.82861602,91.03474965,91.24619468,91.45181102,91.65496216,91.8594863,92.05918571,92.25535986,92.44673853,92.65869274,92.86582905,93.06807427,93.26536927,93.47927832,93.68852088,93.9025737,94.10960092,94.30957986,94.50311454,94.67785579,94.84734341,95.01174468,95.1712803,95.32565488,95.47568466
"631","SSP4","GHA",23.252,23.797,24.352,24.915,25.488,26.067,26.656,27.254,27.86,28.473,28.958,29.174,29.392,29.61,29.829,30.049,30.27,30.492,30.714,30.938,31.163,31.388,31.614,31.842,32.209,32.896,33.591,34.293,35.004,35.719,36.441,37.17,37.905,38.644,39.39,40.14,40.896,41.654,42.418,43.184,43.929,44.601,45.275,45.951,46.63,47.308,47.988,48.669,49.351,50.031,50.62362717,51.21464306,51.80142695,52.38990377,52.996531,53.59423512,54.17708619,54.75485725,55.32157251,55.88027289,56.44059406,57.00399762,57.56514153,58.1193306,58.65855811,59.19355926,59.71961748,60.25112816,60.7851293,61.31176803,61.83072939,62.345578,62.85441129,63.35712637,63.84921477,64.35164972,64.84062771,65.31759086,65.78745394,66.24572772,66.71220262,67.15248252,67.59765772,68.04634309,68.49037842,68.94136537,69.35492326,69.76818996,70.17570782,70.57761691,70.98627395,71.37971006,71.76901473,72.15183183,72.52971515,72.90197803,73.2701722,73.64235111,74.00076436,74.35309374,74.71097408,75.05691781,75.39701498,75.73571498,76.04563131,76.35049882,76.64344622,76.94146374,77.24172736,77.52868007,77.80923837,78.07466199,78.34287659,78.60321657,78.8607193,79.1151277,79.36237343,79.60039866,79.84897745,80.08171229,80.30805006,80.52299499,80.73279354,80.93583242,81.13605748,81.33233897,81.52762356,81.71908754,81.9065293,82.08959224,82.26768624,82.44080147,82.6255389,82.80669815,82.98349161,83.16012286,83.33451366,83.50235284,83.66458851,83.81538013,83.96261623
"632","SSP4","GRC",55.936,56.453,57.34,58.222,59.099,59.969,60.833,61.691,62.543,63.385,64.22,64.951,65.454,65.952,66.448,66.94,67.429,67.912,68.393,68.87,69.343,69.746,69.94,70.134,70.327,70.518,70.709,70.9,71.09,71.279,71.467,71.635,71.757,71.878,71.998,72.119,72.239,72.358,72.478,72.597,72.716,72.913,73.303,73.689,74.073,74.452,74.827,75.199,75.568,75.932,76.20522339,76.48398334,76.76571568,77.02530343,77.28830196,77.54758833,77.79810676,78.04494927,78.28587732,78.5234909,78.75575924,78.98427406,79.20989823,79.4284311,79.64297542,79.85419426,80.06169474,80.27048041,80.46451728,80.6639394,80.86088627,81.054502,81.24295468,81.42808896,81.61049081,81.79093421,81.96766132,82.14088804,82.30929608,82.4747911,82.65094805,82.82451399,82.99365144,83.15200052,83.30853891,83.46125647,83.60772095,83.75351211,83.89640114,84.03646238,84.17383887,84.31645008,84.45425727,84.59108639,84.72483402,84.85522415,84.98235947,85.10751684,85.42332642,85.7149332,86.03503297,86.34596602,86.62990096,86.93518658,87.22830982,87.49406128,87.78171471,88.06525267,88.33169092,88.59212636,88.84667692,89.09550933,89.33908295,89.57931964,89.79775817,90.0153771,90.23096203,90.44180257,90.66021087,90.87096679,91.07468249,91.28438208,91.48915336,91.69151563,91.89351806,92.09270018,92.2872417,92.47744844,92.68901047,92.89485638,93.09642301,93.29382455,93.50761196,93.71543907,93.92781734,94.13366371,94.33365475,94.52644774,94.70025396,94.86929894,95.03348423
