"","scenario","country or area","1950","1955","1960","1965","1970","1975","1980","1985","1990","1995","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"641","SSP4","CMR",9.333,11.434,13.937,16.88,20.3,27.292,31.921,36.232,39.657,42.573,45.542,48.541,51.559,54.82581465,58.02756071,61.06786401,63.91591417,66.60346498,69.08143895,71.41093237,73.61366488,75.45689819,77.11471101,78.49191289,79.72201992,80.83960305,81.88633646,82.77768461,83.65931753,84.44512956,85.11960759
"642","SSP4","CAN",60.946,65.705,69.061,72.892,75.654,75.611,75.663,76.354,76.582,77.675,79.478,80.122,80.937,81.9082313,82.76232007,83.61977327,84.39541103,85.06152376,86.68911546,88.22259597,89.56199321,90.79936238,91.8778268,92.92465313,93.89946558,94.77961292,95.5421863,96.19941288,96.79606395,97.30299523,98.11075293
"643","SSP4","CAF",14.418,17.072,20.1,23.519,27.492,31.971,33.874,35.532,36.825,37.231,37.639,38.069,38.904,40.65548396,42.49964666,44.14355728,45.91484016,47.73117844,49.55923409,51.2709216,52.9339364,54.56021566,56.2412566,57.89864593,59.50240022,61.11639097,62.76303985,64.3764246,65.87616747,67.31852438,68.73844736
"644","SSP4","TCD",4.5,5.495,6.695,8.406,11.568,15.566,18.787,19.779,20.811,21.473,21.637,21.801,21.985,23.6680691,25.39746462,27.14932619,28.85314128,30.55075808,32.23335685,33.9781593,35.73438552,37.66363964,39.47298661,41.25466831,42.99018199,44.66704167,46.43781691,48.1455974,49.81060241,51.49243541,53.14052981
"645","SSP4","CHL",58.421,63.254,67.836,71.696,75.227,78.386,81.243,82.624,83.271,84.545,86.073,86.783,87.074,88.60228261,89.90963139,91.10343778,92.13925166,93.15972928,94.09044908,94.94398531,95.68692306,96.32174895,96.89975501,97.82633575,98.47988968,98.94023591,99.26210117,99.4862105,99.66412932,99.78049684,99.8565435
"646","SSP4","CHN",11.803,13.856,16.203,18.086,17.4,17.4,19.358,22.874,26.442,30.961,35.877,42.522,49.226,52.63415773,55.87897041,59.03020215,61.97930007,64.76680856,67.46258581,69.853331,72.16391199,74.29678187,76.11619205,77.71562336,79.01970819,80.22205373,81.35285703,82.34622783,83.29391534,84.09105512,84.86183229
"647","SSP4","COL",32.601,39.223,46.268,52.82,56.635,60.306,63.738,67.034,69.481,71.777,73.957,76.024,77.964,79.29007859,80.49890373,81.63027385,82.64796135,83.5568472,84.39163884,85.11368213,86.64959515,88.18982132,89.53296377,90.77106036,91.85017273,92.90587885,93.88325855,94.73952597,95.51233677,96.17551468,96.77531504
"648","SSP4","COM",6.601,9.15,12.551,16.978,19.39,21.239,23.215,25.469,27.869,28.301,28.08,27.875,27.973,30.58994617,33.25097723,35.86501297,38.6297602,41.40548644,44.22754738,46.94530185,49.73855705,52.5827579,55.28527662,57.88145232,60.47279192,63.0252652,65.45163313,67.70474938,69.75964332,71.70921984,73.64979195
"649","SSP4","COD",19.1,20.654,22.3,23.434,24.608,25.821,27.072,28.513,30.633,32.838,35.122,37.481,40.013,41.84963512,43.5216139,45.22269054,47.04079334,48.73687642,50.37399026,52.06615745,53.7590993,55.44687548,57.0973408,58.67652994,60.27749411,61.89550063,63.57856074,65.08645452,66.47578927,67.89979147,69.17584199
"650","SSP4","COG",24.926,28.143,31.601,35.273,39.129,43.264,47.857,52.221,54.324,56.413,58.695,60.988,63.256,65.83396725,68.23515991,70.48725094,72.5457154,74.46515935,76.14440702,77.58644957,78.83855886,79.9766614,81.03261502,82.02682023,82.93511898,83.77069172,84.52706304,85.17733452,86.70377608,88.23538034,89.57285244
"651","SSP4","CRI",33.508,33.88,34.254,35.791,38.827,41.349,43.099,45.445,50.003,54.561,59.052,65.672,71.736,74.03698972,75.94072713,77.59030652,79.10884267,80.38088174,81.56054278,82.59308702,83.56810813,84.39923876,85.12033288,86.74357848,88.26369294,89.60854768,90.82588132,91.89960257,92.94945491,93.92068536,94.80169153
"652","SSP4","CIV",9.962,13.121,17.679,24.5,28.163,32.229,36.829,37.91,39.345,41.21,43.155,45.234,47.33,50.41527492,53.47410339,56.42282427,59.16311101,61.8175804,64.42398774,66.90103013,69.23853027,71.33743231,73.34864289,75.06249588,76.62610628,78.02646518,79.2165708,80.31661899,81.3168588,82.27710262,83.16401602
"653","SSP4","HRV",22.295,26.032,30.154,34.977,40.196,43.864,47.285,49.287,51.037,52.279,53.428,54.315,55.155,57.75296401,60.30843186,62.8929362,65.33620423,67.53722899,69.58705114,71.54113082,73.39668669,75.03892275,76.50399909,77.86850772,79.04635271,80.14085521,81.18041467,82.12302188,83.02830804,83.82543949,84.57727552
"654","SSP4","CUB",56.511,57.458,58.401,59.337,60.266,64.224,68.106,70.933,73.364,74.277,75.323,76.134,76.597,77.89917254,79.02596508,80.11246794,81.15792125,82.10360904,83.00922945,83.81078756,84.56329702,85.2087583,86.8230205,88.3456556,89.67488708,90.88420515,91.95346321,92.99920604,93.9633707,94.83916826,95.59369128
"655","SSP4","CUW",70.566,72.687,74.71,76.631,78.448,80.161,81.769,83.274,84.678,87.68,90.752,90.534,89.905,91.10165754,92.13943863,93.16381265,94.09718116,94.9552555,95.6936081,96.32621883,96.9045788,97.83219284,98.48335687,98.94137576,99.26233048,99.48682635,99.66451848,99.78081497,99.8567424,99.90643218,99.93890109
"656","SSP4","CYP",28.384,32.334,35.628,38.188,40.761,47.277,58.614,64.678,66.776,68.038,68.648,68.268,67.551,69.78227841,71.91342888,73.8811758,75.56033079,77.1072923,78.39736965,79.55186286,80.6207041,81.6112485,82.48955903,83.37938053,84.15722141,84.85773905,85.46876258,87.05877753,88.59255753,89.90123729,91.09877855
"657","SSP4","CZE",54.18,56.884,59.548,62.016,64.402,69.917,75.167,75.365,75.22,74.643,73.988,73.602,73.255,74.78682745,76.22736516,77.58033497,78.74869422,79.86214278,80.90106514,81.87490083,82.73127675,83.59264876,84.37064776,85.04902877,86.67642221,88.21159179,89.55311087,90.78944508,91.87234775,92.9246736,93.90060825
"658","SSP4","DNK",67.983,69.619,73.687,77.048,79.737,82.146,83.723,84.351,84.843,84.979,85.1,85.856,86.795,88.32222891,89.64765694,90.86227507,91.9326096,92.98066222,93.95072225,94.83148757,95.59101645,96.23925482,96.8301039,97.77622072,98.44574816,98.91579315,99.24479433,99.47439094,99.65611981,99.77526484,99.8531549
"659","SSP4","DJI",39.81,45.011,50.325,56.109,61.777,67.142,72.096,74.925,75.957,76.3,76.532,76.761,76.999,78.31197533,79.48285731,80.55500428,81.58850409,82.47798901,83.37019221,84.14805067,84.84425859,85.4597475,87.04737791,88.57644285,89.88628461,91.08150395,92.11027743,93.14049392,94.08171903,94.94628415,95.68831505
"660","SSP4","DMA",34.697,36.286,37.846,38.18,38.683,42.671,46.759,54.71,63.079,64.831,65.265,66.601,68.094,70.35800135,72.43550441,74.39211873,76.08015418,77.58753745,78.83707948,79.97863264,81.03750453,82.03140844,82.98145135,83.7807774,84.53502194,85.18523373,86.71529905,88.24810047,89.58917179,90.80641215,91.87883841
"661","SSP4","DOM",23.741,26.843,30.191,35.052,40.274,45.729,51.29,53.868,55.226,57.598,61.753,67.37,73.753,75.9098803,77.74963943,79.23418397,80.48481389,81.69341863,82.78273565,83.76932818,84.62970649,85.36554638,86.95836317,88.49740076,89.81683767,91.10784659,92.14176294,93.16557531,94.10072809,94.95770409,95.69821498
"662","SSP4","ECU",28.28,31.009,33.878,36.64,39.278,42.363,46.961,51.215,55.09,57.766,60.299,61.711,62.69,65.22700773,67.57878357,69.80720006,71.93471232,73.89704498,75.57387836,77.11438581,78.40711842,79.5644625,80.6313644,81.62572116,82.49810839,83.3885759,84.16022662,84.85990665,85.4736994,87.06672945,88.6015283
"663","SSP4","EGY",31.928,34.837,37.864,39.686,41.477,43.291,43.858,43.938,43.478,42.814,42.797,43.027,43.019,45.72154289,48.4748969,51.22254446,53.90872007,56.5018101,59.05190451,61.57008419,64.08755103,66.4289664,68.60021631,70.63361496,72.48299702,74.16073647,75.7138726,77.09730352,78.30720024,79.4001029,80.42278154
"664","SSP4","SLV",36.509,37.427,38.354,38.931,39.439,41.551,44.099,46.677,49.274,53.988,58.912,61.648,65.452,67.84366668,70.06576516,72.16667564,74.04314189,75.760038,77.26609552,78.54323128,79.69122498,80.72586875,81.73699043,82.5964392,83.49535026,84.28177439,84.96205652,85.56578093,87.13707244,88.56252504,89.87150569
"665","SSP4","GNQ",15.463,20.355,25.537,26.502,26.954,27.41,27.872,29.94,34.745,40.494,49.092,57.74,65.94,68.68750742,71.30496705,73.67983933,75.72825191,77.49502282,78.99045055,80.2720229,81.41785154,82.51803073,83.52784114,84.41161906,85.17321466,86.78905152,88.30638362,89.68179664,90.98857253,92.04617536,93.07669766
"666","SSP4","ERI",7.1,8.351,9.799,11.466,12.678,13.511,14.39,15.757,18.905,22.514,26.587,31.099,35.175,37.69401196,40.20895198,42.68126961,45.0352514,47.43941259,49.83276072,52.17529477,54.36146915,56.49916354,58.45068749,60.33925591,62.15074117,64.0115526,65.70712763,67.23226977,68.81066629,70.26396906,71.56440762
"667","SSP4","EST",49.67,53.623,57.533,61.348,64.947,67.589,69.711,70.767,71.231,70.3,69.368,68.735,68.094,70.13974769,72.05728269,73.76474514,75.30117658,76.72152947,78.02247083,79.13723365,80.18699446,81.19036161,82.14167555,83.04090734,83.83441047,84.5872294,85.23073177,86.83803778,88.36345132,89.68940272,90.90085202
"668","SSP4","SWZ",2.2,2.526,3.913,6.494,9.705,14.004,16.478,18.266,20.202,22.286,22.686,22.038,22.48,25.21104696,28.12782837,31.09524357,34.25709736,37.3562883,40.41208225,43.63463911,46.79776482,49.97322088,53.12344757,56.1118268,58.93993968,61.67139241,64.33824226,66.83289144,69.19607116,71.37112774,73.37171073
"669","SSP4","ETH",4.6,5.444,6.433,7.587,8.588,9.46,10.41,11.453,12.621,13.827,14.74,15.7,17.319,18.75382023,20.38678564,22.06796142,23.75718,25.45462034,27.20931753,28.91833627,30.61431032,32.29732404,34.06025257,35.91420125,37.84458851,39.64580562,41.42639046,43.12819188,44.80096014,46.58073684,48.27936645
"670","SSP4","FRO",17.365,18.599,21.383,25.553,27.951,30.326,31.186,30.766,30.594,34.071,36.337,39.781,40.926,43.67463917,46.43686031,49.2227122,52.04747079,54.80541776,57.39796761,59.92445269,62.41471489,64.88560222,67.11955888,69.26578789,71.20755914,73.13303156,74.76697268,76.26288817,77.65861241,78.82335836,79.92805374
"671","SSP4","FJI",24.352,26.933,29.681,32.582,34.758,36.721,37.769,38.523,41.611,45.496,47.908,49.871,52.171,54.92531701,57.50503735,60.03019992,62.53939863,65.00280322,67.23344824,69.36137243,71.28990833,73.20297984,74.82763126,76.31686623,77.70374368,78.88293178,79.98693393,81.05834472,82.01819724,82.93259444,83.7729751
"672","SSP4","FIN",43.004,49.133,55.29,59.658,63.704,67.831,71.727,75.808,79.367,80.963,82.183,82.905,83.77,84.72996152,85.55023072,87.13309421,88.56568,89.87638257,91.15869049,92.191282,93.20353593,94.13002892,94.98424826,95.71865037,96.3508751,96.92258885,97.84278885,98.49220325,98.94791254,99.26699997,99.48966794
"673","SSP4","FRA",55.232,58.164,61.88,67.071,71.055,72.926,73.282,73.65,74.056,74.912,75.871,77.13,78.369,79.44921089,80.4632577,81.44969449,82.36279687,83.27213116,84.02635009,84.75727765,85.3828056,86.98017619,88.52654567,89.84236269,91.05149233,92.07415497,93.09489211,94.0428432,94.91011089,95.65919856,96.30006458
"674","SSP4","PYF",33.3,37.684,42.281,48.178,55.162,58.252,59.003,58.635,57.852,56.637,56.047,57.417,60.317,62.89497327,65.33969961,67.54626329,69.60267723,71.56003847,73.36185663,74.94677295,76.37757084,77.70890012,78.84793503,79.95050149,81.02740335,81.99106395,82.90368914,83.74622252,84.508524,85.15973535,86.77797312
"675","SSP4","GAB",11.4,14.135,17.398,23.775,32,42.971,54.682,62.402,69.143,74.797,78.879,82.452,85.533,88.00523601,89.92907489,91.51311925,92.84053941,94.30526635,95.50424253,96.45841024,97.01452078,97.90707852,98.53779559,98.98045714,99.28993724,99.50599725,99.67698151,99.78893432,99.86205783,99.90988691,99.9411176
"676","SSP4","GMB",10.265,11.163,12.129,14.533,19.496,24.426,28.414,33.019,38.312,43.362,47.868,52.02,55.662,58.18526769,60.61221349,63.03481601,65.294996,67.34049889,69.27154878,70.98646229,72.58394989,73.95283138,75.21719492,76.37048322,77.37989122,78.23884137,79.04193729,79.81671086,80.50342666,81.15949445,81.71786088
"677","SSP4","GEO",36.91,40.067,43.069,45.534,48.006,50.344,52.497,54.194,55.038,53.841,52.638,53.605,55.535,58.06076816,60.60513825,63.18789534,65.59119232,67.84207079,69.89433842,71.8233339,73.63020646,75.15637871,76.56596703,77.86950475,78.99895162,80.0596186,81.05307484,82.01491228,82.93343412,83.76526672,84.521713
"678","SSP4","DEU",67.944,69.691,71.384,71.955,72.274,72.56,72.844,72.711,73.118,73.922,74.965,75.98,76.966,78.19300508,79.294812,80.33107192,81.30053861,82.22770162,83.11617701,83.86599947,84.61282486,85.25647047,86.77972296,88.31070487,89.63646117,90.85261499,91.91701436,92.96302114,93.92910324,94.66942666,95.45008356
"679","SSP4","GHA",15.444,19.089,23.252,26.067,28.958,30.049,31.163,32.896,36.441,40.14,43.929,47.308,50.713,53.73542153,56.66814828,59.44677353,62.11994073,64.71764936,67.14537563,69.43832187,71.60216332,73.56742425,75.26379343,76.83790077,78.16696915,79.34770426,80.43494467,81.46306646,82.38229826,83.30857635,84.05750822
"680","SSP4","GRC",52.151,54.08,55.936,59.969,64.22,66.94,69.343,70.518,71.467,72.119,72.716,74.452,76.292,77.63967243,78.80473488,79.91302459,80.99647187,81.96100763,82.81861096,83.6643662,84.43518354,85.09408952,86.71615484,88.24631574,89.58459301,90.81038026,91.88921296,92.9477304,93.9172022,94.66101064,95.43969024
"681","SSP4","GRL",49,53.801,58.534,66.05,72.744,74.389,76.121,77.961,79.698,80.902,81.6,82.858,84.383,85.19911863,86.81035826,88.33474091,89.66440147,90.87748083,91.94722884,92.99312411,93.95649571,94.84113135,95.59820361,96.24772858,96.83616281,97.78184342,98.44813397,98.91734388,99.24570571,99.47520225,99.65671804
"682","SSP4","GRD",28.495,29.405,30.332,31.274,32.212,32.561,32.912,33.177,33.427,34.47,35.698,35.895,35.865,38.59935945,41.33415693,44.10179805,46.82862337,49.61458457,52.39000807,55.02437932,57.57089632,60.06930025,62.58039793,65.04673598,67.2736469,69.38409229,71.31250073,73.13525656,74.68120738,76.18406973,77.53499433
"683","SSP4","GUM",41.3,45.665,50.147,55.548,61.92,83.632,93.753,92.339,90.796,92.055,93.129,93.631,94.099,95.0547265,95.77999805,96.40220441,96.96605137,97.87339345,98.51373983,98.96300513,99.27705198,99.49659156,99.67073605,99.78483146,99.85935253,99.90817466,99.93998365,99.96079717,99.97439876,99.98328702,99.98908726
"684","SSP4","GTM",25.064,27.992,31.121,33.989,35.545,37.125,38.724,40.347,41.992,43.654,45.332,46.913,48.403,51.15475328,53.85191141,56.46023938,58.9858963,61.50885506,64.00500613,66.34628593,68.5138452,70.55861319,72.4021379,74.09579303,75.64868426,77.03110521,78.2432895,79.3453998,80.40908489,81.40040217,82.31776832
"685","SSP4","GIN",6.711,8.402,10.472,12.978,15.977,19.515,23.617,26.621,28.026,29.475,30.869,32.257,33.678,35.8155709,38.00464675,40.13325138,42.23099265,44.22581446,46.15709694,48.03516082,49.89645983,51.79657805,53.66864792,55.42879914,57.17322622,58.86787883,60.53130602,62.11393272,63.7981861,65.27874526,66.64494393
"686","SSP4","GNB",10.014,11.688,13.6,14.349,15.132,15.95,17.804,23.704,30.83,34.371,36.243,38.157,40.111,42.52882111,44.9007735,47.24857578,49.58391342,51.85810769,54.00319382,55.88853069,57.69475741,59.5468088,61.29251693,63.08322975,64.75357436,66.15575537,67.58336795,68.90685127,70.20298654,71.42321405,72.53523363
"687","SSP4","HTI",12.169,13.792,15.593,17.58,19.762,20.404,20.541,23.261,28.51,32.59,35.6,42.638,47.509,50.06157813,52.60693709,54.92311192,57.06553828,59.14561021,61.26139607,63.33860147,65.25467706,66.97351624,68.71735072,70.30764598,71.82358186,73.13489235,74.29772995,75.33970973,76.27813057,77.1444587,77.93434201
"688","SSP4","HND",17.578,20.038,22.747,25.704,28.902,32.11,34.87,37.735,40.46,42.941,45.458,48.585,51.885,54.84239124,57.70785587,60.43482892,63.16623757,65.70121558,68.0486462,70.26133406,72.3587427,74.20946891,75.90718197,77.42317811,78.69477974,79.89801655,80.96339446,81.96693009,82.88700836,83.7238769,84.48725345
"689","SSP4","HUN",53.023,54.435,55.911,58.022,60.112,62.231,64.191,65.095,65.838,65.209,64.575,66.365,68.911,70.94421676,72.78543265,74.37548041,75.90627598,77.28206899,78.47609224,79.55070532,80.59322134,81.59068435,82.47781324,83.36895228,84.10851502,84.81114753,85.42593326,87.0138571,88.55575409,89.87554568,91.06816933
"690","SSP4","ISL",72.8,76.76,80.3,82.72,84.9,86.669,88.26,89.57,90.75,91.63,92.401,93.037,93.574,94.45647496,95.26493463,95.95899705,96.59010337,97.12770702,97.98765846,98.59418348,99.01895409,99.31693921,99.52491994,99.68957754,99.79716301,99.86753554,99.91349063,99.94354777,99.96312161,99.97593281,99.98428276
"691","SSP4","IND",17.042,17.582,17.924,18.785,19.76,21.332,23.098,24.348,25.547,26.607,27.667,29.235,30.93,33.63302744,36.29426407,39.07224852,41.77757155,44.49538879,47.21045128,49.96957923,52.73443199,55.37275658,57.96437091,60.51653072,63.0705913,65.44456635,67.69966618,69.76221599,71.71174847,73.59644827,75.1762271
"692","SSP4","IDN",12.4,13.455,14.586,15.789,17.071,19.317,22.104,26.089,30.584,36.076,42.002,45.942,49.914,53.28692251,56.49702422,59.58956222,62.45516863,65.25215558,67.87704051,70.27076686,72.55835138,74.68914154,76.46292655,78.00465367,79.27748576,80.49017362,81.59935389,82.55428063,83.48012555,84.28385716,84.98488375
"693","SSP4","IRN",27.549,30.554,33.735,37.068,41.212,45.747,49.693,53.395,56.33,60.236,64.042,67.558,70.626,72.91485659,74.89333429,76.64593299,78.18295779,79.47915454,80.62101891,81.71527931,82.66274179,83.58429649,84.37338281,85.06102931,86.68409042,88.22267151,89.56365298,90.79580949,91.8701219,92.92534988,93.8991481
"694","SSP4","IRQ",35.122,37.631,42.899,50.651,56.154,61.379,65.521,68.767,69.706,68.78,68.496,68.766,69.103,71.0550903,72.88676962,74.46659467,75.99195102,77.38310528,78.5636541,79.63652871,80.66600846,81.65747244,82.53327926,83.42104476,84.20454985,84.89442752,85.50108624,87.08935311,88.52445007,89.84500475,91.04599819
"695","SSP4","IRL",40.088,43.708,45.184,46.233,51.276,53.634,55.333,56.275,56.929,57.949,59.155,60.477,61.542,64.05727344,66.39127293,68.55989639,70.60328431,72.45262236,74.116474,75.66826255,77.05867031,78.27073319,79.37191454,80.42749053,81.41841937,82.33742151,83.24133402,83.99893705,84.73001653,85.35300826,86.94961542
"696","SSP4","ISR",71,71,76.848,80.94,84.195,86.643,88.583,89.828,90.359,90.866,91.203,91.518,91.826,92.88524485,93.86407455,94.70585078,95.47434357,96.13978578,96.74432517,97.25916459,98.07946997,98.65890372,99.06452863,99.34836504,99.54638288,99.70349212,99.80621194,99.87337721,99.9172452,99.94594031,99.96470181
"697","SSP4","ITA",54.104,56.855,59.361,61.843,64.272,65.643,66.64,66.826,66.726,66.922,67.222,67.738,68.327,70.38798188,72.28455501,73.93416718,75.50277685,76.90770602,78.14020165,79.24757,80.28478423,81.25827429,82.19827775,83.09164157,83.84875786,84.59997478,85.24320553,86.85613039,88.3678885,89.69162235,90.89662365
"698","SSP4","JAM",24.116,28.736,33.769,37.499,41.324,44.013,46.739,48.424,49.444,50.615,51.814,52.811,53.743,56.37923006,58.92112343,61.44145418,63.94194103,66.29849667,68.46645336,70.51075259,72.36960319,74.06250004,75.61817779,77.04913212,78.25968991,79.35542783,80.41987845,81.40695827,82.3218923,83.23521143,83.9903524
"699","SSP4","JPN",53.402,58.421,63.272,67.866,71.877,75.716,76.175,76.712,77.339,78.016,78.649,85.978,90.812,91.96669364,93.00761772,93.97378622,94.84477834,95.59714168,96.24691085,96.83899031,97.78415816,98.44999112,98.91846964,99.2461137,99.47480283,99.65647212,99.77546511,99.85333953,99.90417025,99.93740696,99.95913327
"700","SSP4","JOR",37,43.233,50.879,54.262,55.971,57.65,60.029,66.996,73.291,78.207,78.27,79.485,86.088,88.01625119,89.63624717,91.05065856,92.15060814,93.17434595,94.10643303,94.96670228,95.69738508,96.33307904,96.90793394,97.83376591,98.4850359,98.94314815,99.26374014,99.48757211,99.66483423,99.78084969,99.85674957
"701","SSP4","KAZ",36.358,40.43,44.198,47.047,50.236,52.564,54.142,56.01,56.266,55.921,56.098,56.463,56.827,59.32968004,61.82455597,64.32585422,66.67649646,68.85825549,70.89742551,72.74580112,74.33221032,75.86453689,77.24659563,78.43965213,79.50881773,80.55137961,81.55334614,82.44568335,83.34104013,84.08607813,84.79466201
"702","SSP4","KEN",5.59,6.419,7.362,8.605,10.295,12.914,15.583,16.079,16.748,18.263,19.892,21.675,23.571,26.18725223,28.82386899,31.60022011,34.43267924,37.3186661,40.17723614,43.12947614,46.08381034,49.06150749,52.07741288,54.98829347,57.70464088,60.37523621,63.01153754,65.50142645,67.89296418,70.10751898,72.2140816
"703","SSP4","KIR",11,13.426,16.29,19.625,24.088,29.606,32.284,33.541,34.987,36.409,42.958,43.551,47.39,50.57182794,53.71225214,56.71469041,59.47969906,62.2240302,64.85050235,67.29335586,69.59991314,71.76154151,73.84776957,75.59873029,77.18687674,78.46988151,79.62327185,80.68853382,81.71167944,82.61460812,83.50735655
