countrycode,year,gii,scenario
CAF,2040,0.681681989,SSP3
CAF,2040,0.673735701,SSP4
CAF,2040,0.336400153,SSP5
CAF,2045,0.273611842,SSP1
CAF,2045,0.559194886,SSP2
CAF,2045,0.681341881,SSP3
CAF,2045,0.672256783,SSP4
CAF,2045,0.270471626,SSP5
CAF,2050,0.216601561,SSP1
CAF,2050,0.556711742,SSP2
CAF,2050,0.681364704,SSP3
CAF,2050,0.671435283,SSP4
CAF,2050,0.213336058,SSP5
CAF,2055,0.149162164,SSP1
CAF,2055,0.517662955,SSP2
CAF,2055,0.681323674,SSP3
CAF,2055,0.670503735,SSP4
CAF,2055,0.146310893,SSP5
CAF,2060,0.114107811,SSP1
CAF,2060,0.514973565,SSP2
CAF,2060,0.681172765,SSP3
CAF,2060,0.669788655,SSP4
CAF,2060,0.111534526,SSP5
CAF,2065,0.086519833,SSP1
CAF,2065,0.475524071,SSP2
CAF,2065,0.680587546,SSP3
CAF,2065,0.668623975,SSP4
CAF,2065,0.084293084,SSP5
CAF,2070,0.056776806,SSP1
CAF,2070,0.436328596,SSP2
CAF,2070,0.680315804,SSP3
CAF,2070,0.667789103,SSP4
CAF,2070,0.055139035,SSP5
CAF,2075,0.042468433,SSP1
CAF,2075,0.43352242,SSP2
CAF,2075,0.680037947,SSP3
CAF,2075,0.666969144,SSP4
CAF,2075,0.041139343,SSP5
CAF,2080,0.031674417,SSP1
CAF,2080,0.395152847,SSP2
CAF,2080,0.679413695,SSP3
CAF,2080,0.665818576,SSP4
CAF,2080,0.030616701,SSP5
CAF,2085,0.023548484,SSP1
CAF,2085,0.358054885,SSP2
CAF,2085,0.679170381,SSP3
CAF,2085,0.664718062,SSP4
CAF,2085,0.022720077,SSP5
CAF,2090,0.017473091,SSP1
CAF,2090,0.322621511,SSP2
CAF,2090,0.678565507,SSP3
CAF,2090,0.663991411,SSP4
CAF,2090,0.016831877,SSP5
CAF,2095,0.012955409,SSP1
CAF,2095,0.289173451,SSP2
CAF,2095,0.677941596,SSP3
CAF,2095,0.662903148,SSP4
CAF,2095,0.012463239,SSP5
CAF,2100,0.009607234,SSP1
CAF,2100,0.257939899,SSP2
CAF,2100,0.677645234,SSP3
CAF,2100,0.661806162,SSP4
CAF,2100,0.009224671,SSP5
CAN,2020,0.019066297,SSP1
CAN,2020,0.022006295,SSP2
CAN,2020,0.029505592,SSP3
CAN,2020,0.038851481,SSP4
CAN,2020,0.022016799,SSP5
CAN,2025,0.014192811,SSP1
CAN,2025,0.018939795,SSP2
CAN,2025,0.025542654,SSP3
CAN,2025,0.038587281,SSP4
CAN,2025,0.016392124,SSP5
CAN,2030,0.010554315,SSP1
CAN,2030,0.014107831,SSP2
CAN,2030,0.022091371,SSP3
CAN,2030,0.038361845,SSP4
CAN,2030,0.012181157,SSP5
CAN,2035,0.007845749,SSP1
CAN,2035,0.010502993,SSP2
CAN,2035,0.019090706,SSP3
CAN,2035,0.038179368,SSP4
CAN,2035,0.010458171,SSP5
CAN,2040,0.005832582,SSP1
CAN,2040,0.007817903,SSP2
CAN,2040,0.016485883,SSP3
CAN,2040,0.033005725,SSP4
CAN,2040,0.007765647,SSP5
CAN,2045,0.004336619,SSP1
CAN,2045,0.006732768,SSP2
CAN,2045,0.014228832,SSP3
CAN,2045,0.032886107,SSP4
CAN,2045,0.006672194,SSP5
CAN,2050,0.003732701,SSP1
CAN,2050,0.005012225,SSP2
CAN,2050,0.012276115,SSP3
CAN,2050,0.032775645,SSP4
CAN,2050,0.00495621,SSP5
CAN,2055,0.002775732,SSP1
CAN,2055,0.004317718,SSP2
CAN,2055,0.012241392,SSP3
CAN,2055,0.037641077,SSP4
CAN,2055,0.004260432,SSP5
CAN,2060,0.002389096,SSP1
CAN,2060,0.003719118,SSP2
CAN,2060,0.012205511,SSP3
CAN,2060,0.037522643,SSP4
CAN,2060,0.003662026,SSP5
CAN,2065,0.001775753,SSP1
CAN,2065,0.00320288,SSP2
CAN,2065,0.010524263,SSP3
CAN,2065,0.037403478,SSP4
CAN,2065,0.003146898,SSP5
CAN,2070,0.001527961,SSP1
CAN,2070,0.002382486,SSP2
CAN,2070,0.010491113,SSP3
CAN,2070,0.03728532,SSP4
CAN,2070,0.002704055,SSP5
CAN,2075,0.001314893,SSP1
CAN,2075,0.002051712,SSP2
CAN,2075,0.010458172,SSP3
CAN,2075,0.042795836,SSP4
CAN,2075,0.002323905,SSP5
CAN,2080,0.001131604,SSP1
CAN,2080,0.001766939,SSP2
CAN,2080,0.010425872,SSP3
CAN,2080,0.042666104,SSP4
CAN,2080,0.001997461,SSP5
CAN,2085,0.000973785,SSP1
CAN,2085,0.001521675,SSP2
CAN,2085,0.010394334,SSP3
CAN,2085,0.042539164,SSP4
CAN,2085,0.001987763,SSP5
CAN,2090,0.000837923,SSP1
CAN,2090,0.001310374,SSP2
CAN,2090,0.01036319,SSP3
CAN,2090,0.042415012,SSP4
CAN,2090,0.001708486,SSP5
CAN,2095,0.000721034,SSP1
CAN,2095,0.001128302,SSP2
CAN,2095,0.008934128,SSP3
CAN,2095,0.036729418,SSP4
CAN,2095,0.001468443,SSP5
CAN,2100,0.000620505,SSP1
CAN,2100,0.001124955,SSP2
CAN,2100,0.008907123,SSP3
CAN,2100,0.03662323,SSP4
CAN,2100,0.001262211,SSP5
CHE,2020,0.004356559,SSP1
CHE,2020,0.006747053,SSP2
CHE,2020,0.007800036,SSP3
CHE,2020,0.007800458,SSP4
CHE,2020,0.004356004,SSP5
CHE,2025,0.003242732,SSP1
CHE,2025,0.005025122,SSP2
CHE,2025,0.006722161,SSP3
CHE,2025,0.007776329,SSP4
CHE,2025,0.003240313,SSP5
CHE,2030,0.002082955,SSP1
CHE,2030,0.004328427,SSP2
CHE,2030,0.005791588,SSP3
CHE,2030,0.007750673,SSP4
CHE,2030,0.002407021,SSP5
CHE,2035,0.00154784,SSP1
CHE,2035,0.003219421,SSP2
CHE,2035,0.005772269,SSP3
CHE,2035,0.007723499,SSP4
CHE,2035,0.001786073,SSP5
CHE,2040,0.000992935,SSP1
CHE,2040,0.002770579,SSP2
CHE,2040,0.004970034,SSP3
CHE,2040,0.007694346,SSP4
CHE,2040,0.001143908,SSP5
CHE,2045,0.000737419,SSP1
CHE,2045,0.002059123,SSP2
CHE,2045,0.00495107,SSP3
CHE,2045,0.006624311,SSP4
CHE,2045,0.000848103,SSP5
CHE,2050,0.000547668,SSP1
CHE,2050,0.001771719,SSP2
CHE,2050,0.004931806,SSP3
CHE,2050,0.006597339,SSP4
CHE,2050,0.000628836,SSP5
CHE,2055,0.00035123,SSP1
CHE,2055,0.001316656,SSP2
CHE,2055,0.004912527,SSP3
CHE,2055,0.007601305,SSP4
CHE,2055,0.00046628,SSP5
CHE,2060,0.000260849,SSP1
CHE,2060,0.000978452,SSP2
CHE,2060,0.004893459,SSP3
CHE,2060,0.007570509,SSP4
CHE,2060,0.000298563,SSP5
CHE,2065,0.000193691,SSP1
CHE,2065,0.000841928,SSP2
CHE,2065,0.004211798,SSP3
CHE,2065,0.007539907,SSP4
CHE,2065,0.000221345,SSP5
CHE,2070,0.000124186,SSP1
CHE,2070,0.000625631,SSP2
CHE,2070,0.004855726,SSP3
CHE,2070,0.007509895,SSP4
CHE,2070,0.000164097,SSP5
CHE,2075,9.22E-05,SSP1
CHE,2075,0.000464911,SSP2
CHE,2075,0.004837047,SSP3
CHE,2075,0.007480654,SSP4
CHE,2075,0.000140906,SSP5
CHE,2080,6.85E-05,SSP1
CHE,2080,0.000345485,SSP2
CHE,2080,0.004818459,SSP3
CHE,2080,0.007452092,SSP4
CHE,2080,0.000104488,SSP5
CHE,2085,5.09E-05,SSP1
CHE,2085,0.000297311,SSP2
CHE,2085,0.004147287,SSP3
CHE,2085,0.008587453,SSP4
CHE,2085,7.75E-05,SSP5
CHE,2090,3.78E-05,SSP1
CHE,2090,0.000220912,SSP2
CHE,2090,0.004131302,SSP3
CHE,2090,0.008554092,SSP4
CHE,2090,5.75E-05,SSP5
CHE,2095,3.25E-05,SSP1
CHE,2095,0.000164141,SSP2
CHE,2095,0.00411541,SSP3
CHE,2095,0.008521018,SSP4
CHE,2095,4.93E-05,SSP5
CHE,2100,2.41E-05,SSP1
CHE,2100,0.000121962,SSP2
CHE,2100,0.004099512,SSP3
CHE,2100,0.008488647,SSP4
CHE,2100,4.24E-05,SSP5
CHL,2020,0.164258311,SSP1
CHL,2020,0.234179262,SSP2
CHL,2020,0.291156856,SSP3
CHL,2020,0.234493042,SSP4
CHL,2020,0.164178658,SSP5
CHL,2025,0.111489198,SSP1
CHL,2025,0.184668865,SSP2
CHL,2025,0.261094592,SSP3
CHL,2025,0.208606528,SSP4
CHL,2025,0.111325258,SSP5
CHL,2030,0.074153387,SSP1
CHL,2030,0.162627201,SSP2
CHL,2030,0.260480507,SSP3
CHL,2030,0.184983555,SSP4
CHL,2030,0.073932646,SSP5
CHL,2035,0.048661976,SSP1
CHL,2035,0.125706828,SSP2
CHL,2035,0.232459951,SSP3
CHL,2035,0.163344776,SSP4
CHL,2035,0.048429885,SSP5
CHL,2040,0.031656477,SSP1
CHL,2040,0.096236459,SSP2
CHL,2040,0.231607465,SSP3
CHL,2040,0.126562045,SSP4
CHL,2040,0.031446836,SSP5
CHL,2045,0.020483532,SSP1
CHL,2045,0.073137055,SSP2
CHL,2045,0.230783461,SSP3
CHL,2045,0.110751653,SSP4
CHL,2045,0.020311792,SSP5
CHL,2050,0.013212663,SSP1
CHL,2050,0.055280107,SSP2
CHL,2050,0.205131019,SSP3
CHL,2050,0.096761021,SSP4
CHL,2050,0.013079534,SSP5
CHL,2055,0.008508028,SSP1
CHL,2055,0.041617499,SSP2
CHL,2055,0.204632188,SSP3
CHL,2055,0.073750322,SSP4
CHL,2055,0.008403191,SSP5
CHL,2060,0.006331551,SSP1
CHL,2060,0.035999476,SSP2
CHL,2060,0.204229253,SSP3
CHL,2060,0.064170915,SSP4
CHL,2060,0.005388702,SSP5
CHL,2065,0.004068608,SSP1
CHL,2065,0.026993064,SSP2
CHL,2065,0.203876724,SSP3
CHL,2065,0.055769309,SSP4
CHL,2065,0.003994031,SSP5
CHL,2070,0.002611387,SSP1
CHL,2070,0.020193703,SSP2
CHL,2070,0.203542638,SSP3
CHL,2070,0.042077696,SSP4
CHL,2070,0.002555581,SSP5
CHL,2075,0.001938919,SSP1
CHL,2075,0.015078185,SSP2
CHL,2075,0.203203894,SSP3
CHL,2075,0.036452307,SSP4
CHL,2075,0.001892102,SSP5
CHL,2080,0.001242802,SSP1
CHL,2080,0.011240975,SSP2
CHL,2080,0.202852421,SSP3
CHL,2080,0.031552493,SSP4
CHL,2080,0.001209654,SSP5
CHL,2085,0.000922136,SSP1
CHL,2085,0.008370991,SSP2
CHL,2085,0.20249463,SSP3
CHL,2085,0.023655294,SSP4
CHL,2085,0.000895418,SSP5
CHL,2090,0.000684005,SSP1
CHL,2090,0.006228682,SSP2
CHL,2090,0.202136663,SSP3
CHL,2090,0.020440656,SSP4
CHL,2090,0.00066274,SSP5
CHL,2095,0.000507335,SSP1
CHL,2095,0.004632307,SSP2
CHL,2095,0.201780776,SSP3
CHL,2095,0.017657119,SSP4
CHL,2095,0.000490567,SSP5
CHL,2100,0.000376377,SSP1
CHL,2100,0.003444005,SSP2
CHL,2100,0.201424508,SSP3
CHL,2100,0.013194397,SSP4
CHL,2100,0.000363248,SSP5
CHN,2020,0.073761247,SSP1
CHN,2020,0.09656904,SSP2
CHN,2020,0.110213779,SSP3
CHN,2020,0.096640739,SSP4
CHN,2020,0.073723588,SSP5
CHN,2025,0.055058866,SSP1
CHN,2025,0.072604477,SSP2
CHN,2025,0.108677939,SSP3
CHN,2025,0.083392182,SSP4
CHN,2025,0.054979884,SSP5
CHN,2030,0.035694775,SSP1
CHN,2030,0.062596092,SSP2
CHN,2030,0.094345323,SSP3
CHN,2030,0.072176664,SSP4
CHN,2030,0.035594148,SSP5
CHN,2035,0.026609152,SSP1
CHN,2035,0.047027602,SSP2
CHN,2035,0.081939181,SSP3
CHN,2035,0.054464433,SSP4
CHN,2035,0.026490411,SSP5
CHN,2040,0.017175004,SSP1
CHN,2040,0.040614655,SSP2
CHN,2040,0.081494904,SSP3
CHN,2040,0.047154659,SSP4
CHN,2040,0.01706463,SSP5
CHN,2045,0.011059885,SSP1
CHN,2045,0.030437287,SSP2
CHN,2045,0.070857317,SSP3
CHN,2045,0.040838385,SSP4
CHN,2045,0.010964872,SSP5
CHN,2050,0.008226544,SSP1
CHN,2050,0.022766614,SSP2
CHN,2050,0.07062464,SSP3
CHN,2050,0.030692568,SSP4
CHN,2050,0.008137296,SSP5
CHN,2055,0.005286625,SSP1
CHN,2055,0.017004017,SSP2
CHN,2055,0.07044099,SSP3
CHN,2055,0.026565415,SSP4
CHN,2055,0.005217186,SSP5
CHN,2060,0.003395142,SSP1
CHN,2060,0.012687012,SSP2
CHN,2060,0.061290282,SSP3
CHN,2060,0.019913778,SSP4
CHN,2060,0.003342827,SSP5
CHN,2065,0.002179595,SSP1
CHN,2065,0.009458621,SSP2
CHN,2065,0.061192403,SSP3
CHN,2065,0.014904659,SSP4
CHN,2065,0.002141126,SSP5
CHN,2070,0.001398951,SSP1
CHN,2070,0.007047536,SSP2
CHN,2070,0.061110141,SSP3
CHN,2070,0.011141329,SSP4
CHN,2070,0.0013712,SSP5
CHN,2075,0.000897793,SSP1
CHN,2075,0.004535129,SSP2
CHN,2075,0.061032035,SSP3
CHN,2075,0.009622358,SSP4
CHN,2075,0.000878086,SSP5
CHN,2080,0.000667166,SSP1
CHN,2080,0.003375499,SSP2
CHN,2080,0.06095556,SSP3
CHN,2080,0.007181956,SSP4
CHN,2080,0.000651169,SSP5
CHN,2085,0.000428139,SSP1
CHN,2085,0.002511909,SSP2
CHN,2085,0.060881426,SSP3
CHN,2085,0.005357028,SSP4
CHN,2085,0.000417042,SSP5
CHN,2090,0.000274711,SSP1
CHN,2090,0.001614311,SSP2
CHN,2090,0.060809537,SSP3
CHN,2090,0.003993999,SSP4
CHN,2090,0.000267084,SSP5
CHN,2095,0.000204107,SSP1
CHN,2095,0.001201074,SSP2
CHN,2095,0.069670926,SSP3
CHN,2095,0.00297683,SSP4
CHN,2095,0.000198083,SSP5
CHN,2100,0.000130977,SSP1
CHN,2100,0.000893632,SSP2
CHN,2100,0.069583606,SSP3
CHN,2100,0.002568088,SSP4
CHN,2100,0.000126896,SSP5
CIV,2020,0.577322753,SSP1
CIV,2020,0.649033695,SSP2
CIV,2020,0.674698905,SSP3
CIV,2020,0.670784652,SSP4
CIV,2020,0.577111866,SSP5
CIV,2025,0.496616839,SSP1
CIV,2025,0.609236224,SSP2
CIV,2025,0.678083303,SSP3
CIV,2025,0.671884723,SSP4
CIV,2025,0.533072364,SSP5
CIV,2030,0.415650113,SSP1
CIV,2030,0.566373955,SSP2
CIV,2030,0.6802708,SSP3
CIV,2030,0.6734098,SSP4
CIV,2030,0.414924245,SSP5
CIV,2035,0.338452624,SSP1
CIV,2035,0.521055937,SSP2
CIV,2035,0.68169284,SSP3
CIV,2035,0.673665029,SSP4
CIV,2035,0.337177147,SSP5
CIV,2040,0.240277845,SSP1
CIV,2040,0.4753692,SSP2
CIV,2040,0.649571857,SSP3
CIV,2040,0.673227157,SSP4
CIV,2040,0.238686182,SSP5
CIV,2045,0.144880557,SSP1
CIV,2045,0.395248722,SSP2
CIV,2045,0.64964883,SSP3
CIV,2045,0.672224862,SSP4
CIV,2045,0.143214675,SSP5
CIV,2050,0.096910954,SSP1
CIV,2050,0.357731627,SSP2
CIV,2050,0.6497226,SSP3
CIV,2050,0.671126155,SSP4
CIV,2050,0.108919222,SSP5
CIV,2055,0.073054146,SSP1
CIV,2055,0.321927364,SSP2
CIV,2055,0.649398955,SSP3
CIV,2055,0.669572741,SSP4
CIV,2055,0.071746091,SSP5
CIV,2060,0.047642644,SSP1
CIV,2060,0.28823854,SSP2
CIV,2060,0.649051154,SSP3
CIV,2060,0.635015036,SSP4
CIV,2060,0.046645841,SSP5
CIV,2065,0.030810098,SSP1
CIV,2065,0.256887694,SSP2
CIV,2065,0.648702335,SSP3
CIV,2065,0.633710811,SSP4
CIV,2065,0.03008409,SSP5
CIV,2070,0.019822095,SSP1
CIV,2070,0.227967615,SSP2
CIV,2070,0.647984796,SSP3
CIV,2070,0.632437467,SSP4
CIV,2070,0.022295429,SSP5
CIV,2075,0.014698043,SSP1
CIV,2075,0.178916843,SSP2
CIV,2075,0.613087104,SSP3
CIV,2075,0.631212805,SSP4
CIV,2075,0.014291262,SSP5
CIV,2080,0.009422834,SSP1
CIV,2080,0.157057789,SSP2
CIV,2080,0.61238341,SSP3
CIV,2080,0.630427013,SSP4
CIV,2080,0.010577601,SSP5
CIV,2085,0.006983524,SSP1
CIV,2085,0.120884575,SSP2
CIV,2085,0.611690233,SSP3
CIV,2085,0.629298902,SSP4
CIV,2085,0.00676919,SSP5
CIV,2090,0.005177048,SSP1
CIV,2090,0.105173521,SSP2
CIV,2090,0.610992685,SSP3
CIV,2090,0.593698221,SSP4
CIV,2090,0.005011845,SSP5
CIV,2095,0.003838843,SSP1
CIV,2095,0.079862932,SSP2
CIV,2095,0.610283645,SSP3
CIV,2095,0.592562695,SSP4
CIV,2095,0.003709084,SSP5
CIV,2100,0.002847134,SSP1
CIV,2100,0.069167595,SSP2
CIV,2100,0.609552348,SSP3
CIV,2100,0.591824021,SSP4
CIV,2100,0.002742064,SSP5
CMR,2020,0.530668707,SSP1
CMR,2020,0.570217805,SSP2
CMR,2020,0.6242235,SSP3
CMR,2020,0.621952541,SSP4
CMR,2020,0.530476767,SSP5
CMR,2025,0.445553228,SSP1
CMR,2025,0.562032316,SSP2
CMR,2025,0.621536192,SSP3
CMR,2025,0.618020586,SSP4
CMR,2025,0.444990186,SSP5
CMR,2030,0.371344671,SSP1
CMR,2030,0.51853403,SSP2
CMR,2030,0.619167651,SSP3
CMR,2030,0.61504107,SSP4
CMR,2030,0.370283608,SSP5
CMR,2035,0.30272166,SSP1
CMR,2035,0.479343424,SSP2
CMR,2035,0.617175764,SSP3
CMR,2035,0.612313304,SSP4
CMR,2035,0.301183112,SSP5
CMR,2040,0.241969624,SSP1
CMR,2040,0.440432527,SSP2
CMR,2040,0.580029636,SSP3
CMR,2040,0.609973026,SSP4
CMR,2040,0.240090731,SSP5
CMR,2045,0.16858101,SSP1
CMR,2045,0.437989656,SSP2
CMR,2045,0.579001506,SSP3
CMR,2045,0.608407067,SSP4
CMR,2045,0.166731488,SSP5
CMR,2050,0.129862817,SSP1
CMR,2050,0.399881861,SSP2
CMR,2050,0.578054893,SSP3
CMR,2050,0.606844073,SSP4
CMR,2050,0.128052962,SSP5
CMR,2055,0.086691934,SSP1
CMR,2055,0.362973271,SSP2
CMR,2055,0.577497572,SSP3
CMR,2055,0.570450233,SSP4
CMR,2055,0.085216601,SSP5
CMR,2060,0.065396722,SSP1
CMR,2060,0.360754642,SSP2
CMR,2060,0.577316515,SSP3
CMR,2060,0.569508948,SSP4
CMR,2060,0.064111046,SSP5
CMR,2065,0.042633834,SSP1
CMR,2065,0.32555611,SSP2
CMR,2065,0.57671785,SSP3
CMR,2065,0.568531254,SSP4
CMR,2065,0.041687136,SSP5
CMR,2070,0.031787278,SSP1
CMR,2070,0.2922762,SSP2
CMR,2070,0.576526505,SSP3
CMR,2070,0.56757413,SSP4
CMR,2070,0.031014712,SSP5
CMR,2075,0.020488378,SSP1
CMR,2075,0.261153293,SSP2
CMR,2075,0.575931188,SSP3
CMR,2075,0.566630591,SSP4
CMR,2075,0.019951492,SSP5
CMR,2080,0.015218863,SSP1
CMR,2080,0.23230815,SSP2
CMR,2080,0.575344957,SSP3
CMR,2080,0.56571935,SSP4
CMR,2080,0.0147967,SSP5
CMR,2085,0.011303144,SSP1
CMR,2085,0.205598416,SSP2
CMR,2085,0.575144265,SSP3
CMR,2085,0.528454809,SSP4
CMR,2085,0.010971445,SSP5
CMR,2090,0.008394788,SSP1
CMR,2090,0.181169221,SSP2
CMR,2090,0.574519892,SSP3
CMR,2090,0.527532098,SSP4
CMR,2090,0.008128194,SSP5
CMR,2095,0.006234748,SSP1
CMR,2095,0.140441121,SSP2
CMR,2095,0.573876668,SSP3
CMR,2095,0.526607616,SSP4
CMR,2095,0.006014986,SSP5
CMR,2100,0.004630409,SSP1
CMR,2100,0.122710181,SSP2
CMR,2100,0.573192822,SSP3
CMR,2100,0.526063148,SSP4
CMR,2100,0.00444678,SSP5
COD,2020,0.566965435,SSP1
COD,2020,0.605622549,SSP2
COD,2020,0.634883152,SSP3
COD,2020,0.631513461,SSP4
COD,2020,0.566774774,SSP5
COD,2025,0.471108242,SSP1
COD,2025,0.549428178,SSP2
COD,2025,0.62489482,SSP3
COD,2025,0.619502435,SSP4
COD,2025,0.470534269,SSP5
COD,2030,0.378572551,SSP1
COD,2030,0.532191577,SSP2
COD,2030,0.617241907,SSP3
COD,2030,0.610858675,SSP4
COD,2030,0.377491422,SSP5
COD,2035,0.306422709,SSP1
COD,2035,0.483719915,SSP2
COD,2035,0.612289924,SSP3
COD,2035,0.605203094,SSP4
COD,2035,0.304857466,SSP5
COD,2040,0.243971642,SSP1
COD,2040,0.44288484,SSP2
COD,2040,0.609629552,SSP3
COD,2040,0.601332721,SSP4
COD,2040,0.242062436,SSP5
COD,2045,0.169749717,SSP1
COD,2045,0.439588246,SSP2
COD,2045,0.608353956,SSP3
COD,2045,0.599122624,SSP4
COD,2045,0.167870073,SSP5
COD,2050,0.130743077,SSP1
COD,2050,0.401181472,SSP2
COD,2050,0.608097446,SSP3
COD,2050,0.562493804,SSP4
COD,2050,0.128903136,SSP5
COD,2055,0.08733018,SSP1
COD,2055,0.36428437,SSP2
COD,2055,0.573033173,SSP3
COD,2055,0.562189366,SSP4
COD,2055,0.085829031,SSP5
COD,2060,0.057437363,SSP1
COD,2060,0.36221564,SSP2
COD,2060,0.573162639,SSP3
COD,2060,0.561940576,SSP4
COD,2060,0.05628643,SSP5
COD,2065,0.043047781,SSP1
COD,2065,0.327104883,SSP2
COD,2065,0.573327251,SSP3
COD,2065,0.561704068,SSP4
COD,2065,0.042081753,SSP5
COD,2070,0.027896287,SSP1
COD,2070,0.293825398,SSP2
COD,2070,0.573503508,SSP3
COD,2070,0.524665909,SSP4
COD,2070,0.027207757,SSP5
COD,2075,0.02077745,SSP1
COD,2075,0.262625263,SSP2
COD,2075,0.573284383,SSP3
COD,2075,0.524450888,SSP4
COD,2075,0.020226356,SSP5
COD,2080,0.015458283,SSP1
COD,2080,0.233673962,SSP2
COD,2080,0.57347464,SSP3
COD,2080,0.524670625,SSP4
COD,2080,0.015023669,SSP5
COD,2085,0.011493021,SSP1
COD,2085,0.207063527,SSP2
COD,2085,0.573269482,SSP3
COD,2085,0.487423651,SSP4
COD,2085,0.011147067,SSP5
COD,2090,0.007383602,SSP1
COD,2090,0.182826596,SSP2
COD,2090,0.5730466,SSP3
COD,2090,0.487261101,SSP4
COD,2090,0.007139919,SSP5
COD,2095,0.005483986,SSP1
COD,2095,0.160912273,SSP2
COD,2095,0.572796486,SSP3
COD,2095,0.450553193,SSP4
COD,2095,0.005282014,SSP5
COD,2100,0.004713654,SSP1
COD,2100,0.141223127,SSP2
COD,2100,0.572110838,SSP3
COD,2100,0.450372759,SSP4
COD,2100,0.004518825,SSP5
COG,2020,0.555567705,SSP1
COG,2020,0.591737579,SSP2
COG,2020,0.610482595,SSP3
COG,2020,0.609004749,SSP4
COG,2020,0.55539926,SSP5
COG,2025,0.469578452,SSP1
COG,2025,0.545625021,SSP2
COG,2025,0.602861186,SSP3
COG,2025,0.600153637,SSP4
COG,2025,0.468655496,SSP5
COG,2030,0.388939343,SSP1
COG,2030,0.500102032,SSP2
COG,2030,0.597181283,SSP3
COG,2030,0.593905797,SSP4
COG,2030,0.387944541,SSP5
COG,2035,0.318659561,SSP1
COG,2035,0.460672458,SSP2
COG,2035,0.593664482,SSP3
COG,2035,0.589354675,SSP4
COG,2035,0.317222653,SSP5
COG,2040,0.229437394,SSP1
COG,2040,0.458582302,SSP2
COG,2040,0.591250091,SSP3
COG,2040,0.586239657,SSP4
COG,2040,0.227829076,SSP5
COG,2045,0.18027309,SSP1
COG,2045,0.420638094,SSP2
COG,2045,0.589943028,SSP3
COG,2045,0.584583787,SSP4
COG,2045,0.178577392,SSP5
COG,2050,0.123072974,SSP1
COG,2050,0.38368043,SSP2
COG,2050,0.589540099,SSP3
COG,2050,0.583396738,SSP4
COG,2050,0.121596548,SSP5
COG,2055,0.094012616,SSP1
COG,2055,0.382019201,SSP2
COG,2055,0.589132761,SSP3
COG,2055,0.582555675,SSP4
COG,2055,0.092673968,SSP5
COG,2060,0.062155842,SSP1
COG,2060,0.346408927,SSP2
COG,2060,0.589073617,SSP3
COG,2060,0.54553657,SSP4
COG,2060,0.061130042,SSP5
COG,2065,0.046714493,SSP1
COG,2065,0.312455502,SSP2
COG,2065,0.588977623,SSP3
COG,2065,0.544926766,SSP4
COG,2065,0.039842777,SSP5
COG,2070,0.03033744,SSP1
COG,2070,0.280440136,SSP2
COG,2070,0.588890041,SSP3
COG,2070,0.544326145,SSP4
COG,2070,0.029723295,SSP5
COG,2075,0.022622631,SSP1
COG,2075,0.250558536,SSP2
COG,2075,0.588805493,SSP3
COG,2075,0.543346204,SSP4
COG,2075,0.022125479,SSP5
COG,2080,0.014584694,SSP1
COG,2080,0.222898498,SSP2
COG,2080,0.588334869,SSP3
COG,2080,0.506204872,SSP4
COG,2080,0.014227884,SSP5
COG,2085,0.010851647,SSP1
COG,2085,0.197331213,SSP2
COG,2085,0.588243461,SSP3
COG,2085,0.505663914,SSP4
COG,2085,0.010549031,SSP5
COG,2090,0.008070296,SSP1
COG,2090,0.173969134,SSP2
COG,2090,0.587733759,SSP3
COG,2090,0.505116528,SSP4
COG,2090,0.007812272,SSP5
COG,2095,0.00599685,SSP1
COG,2095,0.134818652,SSP2
COG,2095,0.587206947,SSP3
COG,2095,0.504567075,SSP4
COG,2095,0.005781168,SSP5
COG,2100,0.004451905,SSP1
COG,2100,0.117882228,SSP2
COG,2100,0.587056398,SSP3
COG,2100,0.467359999,SSP4
COG,2100,0.004276357,SSP5
COL,2020,0.266909824,SSP1
COL,2020,0.328538678,SSP2
COL,2020,0.396819197,SSP3
COL,2020,0.362261722,SSP4
COL,2020,0.266782716,SSP5
COL,2025,0.18853521,SSP1
COL,2025,0.265948703,SSP2
COL,2025,0.395853586,SSP3
COL,2025,0.32819984,SSP4
COL,2025,0.188258415,SSP5
COL,2030,0.113541861,SSP1
COL,2030,0.211591439,SSP2
COL,2030,0.360592471,SSP3
COL,2030,0.296023064,SSP4
COL,2030,0.113192285,SSP5
COL,2035,0.075636729,SSP1
COL,2035,0.165841894,SSP2
COL,2035,0.3598254,SSP3
COL,2035,0.265753363,SSP4
COL,2035,0.07525885,SSP5
COL,2040,0.049610979,SSP1
COL,2040,0.128357938,SSP2
COL,2040,0.325931502,SSP3
COL,2040,0.237424929,SSP4
COL,2040,0.049261759,SSP5
COL,2045,0.032205331,SSP1
COL,2045,0.098235718,SSP2
COL,2045,0.325016697,SSP3
COL,2045,0.187704291,SSP4
COL,2045,0.031914761,SSP5
COL,2050,0.020781098,SSP1
COL,2050,0.074543657,SSP2
COL,2050,0.3241243,SSP3
COL,2050,0.165674358,SSP4
COL,2050,0.0205558,SSP5
COL,2055,0.013373999,SSP1
COL,2055,0.056230794,SSP2
COL,2055,0.292095176,SSP3
COL,2055,0.145824403,SSP4
COL,2055,0.013207151,SSP5
COL,2060,0.008597907,SSP1
COL,2060,0.042257504,SSP2
COL,2060,0.291495373,SSP3
COL,2060,0.128067039,SSP4
COL,2060,0.008477265,SSP5
