region,period,scen,diffmig
608,2090,SSP2,-14702.35158
608,2095,SSP2,-15778.20482
608,2100,SSP2,-16827.82642
598,2015,SSP2,0
598,2020,SSP2,-2.38942404
598,2025,SSP2,-5.504622308
598,2030,SSP2,-9.163361027
598,2035,SSP2,-13.26719724
598,2040,SSP2,-17.76005663
598,2045,SSP2,-22.62629969
598,2050,SSP2,-27.83474708
598,2055,SSP2,-33.3375844
598,2060,SSP2,-39.06355203
598,2065,SSP2,-44.92220161
598,2070,SSP2,-50.84546533
598,2075,SSP2,-56.77123598
598,2080,SSP2,-62.63478856
598,2085,SSP2,-68.44253825
598,2090,SSP2,-74.14852325
598,2095,SSP2,-79.70339417
598,2100,SSP2,-85.02129384
616,2015,SSP2,0
616,2020,SSP2,-157.0471609
616,2025,SSP2,-323.9958818
616,2030,SSP2,-496.7049876
616,2035,SSP2,-669.0986237
616,2040,SSP2,-837.3607417
616,2045,SSP2,-1000.404839
616,2050,SSP2,-1158.402358
616,2055,SSP2,-1311.751254
616,2060,SSP2,-1460.050097
616,2065,SSP2,-1600.440531
616,2070,SSP2,-1729.333305
616,2075,SSP2,-1844.12388
616,2080,SSP2,-1944.222715
616,2085,SSP2,-2030.236462
616,2090,SSP2,-2104.762933
616,2095,SSP2,-2170.917203
616,2100,SSP2,-2231.588134
630,2015,SSP2,0
630,2020,SSP2,-77.69185466
630,2025,SSP2,-158.1417649
630,2030,SSP2,-239.2283928
630,2035,SSP2,-318.9190911
630,2040,SSP2,-395.8289372
630,2045,SSP2,-469.145968
630,2050,SSP2,-538.3670232
630,2055,SSP2,-602.9109587
630,2060,SSP2,-662.1570209
630,2065,SSP2,-715.0952082
630,2070,SSP2,-760.7365255
630,2075,SSP2,-798.1127798
630,2080,SSP2,-826.5736309
630,2085,SSP2,-845.8236354
630,2090,SSP2,-856.2008136
630,2095,SSP2,-858.6471572
630,2100,SSP2,-854.73723
620,2015,SSP2,0
620,2020,SSP2,-76.78162228
620,2025,SSP2,-145.0804101
620,2030,SSP2,-203.3587767
620,2035,SSP2,-249.2022238
620,2040,SSP2,-280.9465672
620,2045,SSP2,-298.5882421
620,2050,SSP2,-302.2130941
620,2055,SSP2,-291.9266663
620,2060,SSP2,-267.9448187
620,2065,SSP2,-230.1466861
620,2070,SSP2,-178.0905296
620,2075,SSP2,-111.7659331
620,2080,SSP2,-31.99521189
620,2085,SSP2,59.59539011
620,2090,SSP2,160.4859468
620,2095,SSP2,267.2917829
620,2100,SSP2,376.3583113
600,2015,SSP2,0
600,2020,SSP2,-59.43853908
600,2025,SSP2,-130.9529664
600,2030,SSP2,-211.8867378
600,2035,SSP2,-300.286442
600,2040,SSP2,-395.0033076
600,2045,SSP2,-495.7343697
600,2050,SSP2,-602.2035183
600,2055,SSP2,-713.5788786
600,2060,SSP2,-828.3814965
600,2065,SSP2,-944.9763926
600,2070,SSP2,-1061.989694
600,2075,SSP2,-1178.059
600,2080,SSP2,-1291.973569
600,2085,SSP2,-1402.6534
600,2090,SSP2,-1509.674659
600,2095,SSP2,-1612.971352
600,2100,SSP2,-1712.305138
275,2015,SSP2,0
275,2020,SSP2,-77.92737226
275,2025,SSP2,-184.2387147
275,2030,SSP2,-315.2096437
275,2035,SSP2,-467.2677345
275,2040,SSP2,-638.7702609
275,2045,SSP2,-829.8062487
275,2050,SSP2,-1040.369743
275,2055,SSP2,-1269.00415
275,2060,SSP2,-1512.436871
275,2065,SSP2,-1766.922871
275,2070,SSP2,-2028.554678
275,2075,SSP2,-2293.768458
275,2080,SSP2,-2559.885261
275,2085,SSP2,-2823.83341
275,2090,SSP2,-3082.936754
275,2095,SSP2,-3335.320984
275,2100,SSP2,-3578.293476
258,2015,SSP2,0
258,2020,SSP2,0.901319209
258,2025,SSP2,1.889657248
258,2030,SSP2,2.936891797
258,2035,SSP2,4.038245343
258,2040,SSP2,5.192799488
258,2045,SSP2,6.400872521
258,2050,SSP2,7.661279388
258,2055,SSP2,8.962350827
258,2060,SSP2,10.28338287
258,2065,SSP2,11.6003515
258,2070,SSP2,12.89235234
258,2075,SSP2,14.14144753
258,2080,SSP2,15.33302028
258,2085,SSP2,16.45666457
258,2090,SSP2,17.50794895
258,2095,SSP2,18.48576402
258,2100,SSP2,19.40754718
634,2015,SSP2,0
634,2020,SSP2,175.4967658
634,2025,SSP2,365.5488429
634,2030,SSP2,567.4807258
634,2035,SSP2,778.7745431
634,2040,SSP2,997.3262981
634,2045,SSP2,1221.924086
634,2050,SSP2,1451.429324
634,2055,SSP2,1684.048723
634,2060,SSP2,1917.10658
634,2065,SSP2,2147.52741
634,2070,SSP2,2371.843067
634,2075,SSP2,2586.729293
634,2080,SSP2,2789.356821
634,2085,SSP2,2977.52192
634,2090,SSP2,3150.691771
634,2095,SSP2,3309.765301
634,2100,SSP2,3456.228321
642,2015,SSP2,0
642,2020,SSP2,-305.7895513
642,2025,SSP2,-626.6469116
642,2030,SSP2,-953.9826152
642,2035,SSP2,-1278.100648
642,2040,SSP2,-1593.165983
642,2045,SSP2,-1898.032135
642,2050,SSP2,-2192.491654
642,2055,SSP2,-2476.457334
642,2060,SSP2,-2746.949496
642,2065,SSP2,-2998.785826
642,2070,SSP2,-3226.104074
642,2075,SSP2,-3425.71134
642,2080,SSP2,-3597.876043
642,2085,SSP2,-3743.758281
642,2090,SSP2,-3867.433124
642,2095,SSP2,-3974.086353
642,2100,SSP2,-4067.569735
643,2015,SSP2,0
643,2020,SSP2,969.9367717
643,2025,SSP2,2117.541963
643,2030,SSP2,3426.727686
643,2035,SSP2,4888.310651
643,2040,SSP2,6499.756103
643,2045,SSP2,8252.511639
643,2050,SSP2,10140.95619
643,2055,SSP2,12155.02446
643,2060,SSP2,14278.25192
643,2065,SSP2,16489.02076
643,2070,SSP2,18765.39821
643,2075,SSP2,21085.65346
643,2080,SSP2,23435.37577
643,2085,SSP2,25797.88789
643,2090,SSP2,28166.59576
643,2095,SSP2,30537.0178
643,2100,SSP2,32905.01953
646,2015,SSP2,0
646,2020,SSP2,-55.01061741
646,2025,SSP2,-140.0915985
646,2030,SSP2,-251.0980963
646,2035,SSP2,-387.5869802
646,2040,SSP2,-550.7070678
646,2045,SSP2,-743.0950077
646,2050,SSP2,-965.9687682
646,2055,SSP2,-1217.477923
646,2060,SSP2,-1491.704807
646,2065,SSP2,-1783.609587
646,2070,SSP2,-2090.250293
646,2075,SSP2,-2409.718491
646,2080,SSP2,-2739.088325
646,2085,SSP2,-3073.699831
646,2090,SSP2,-3407.786746
646,2095,SSP2,-3736.401656
646,2100,SSP2,-4054.177827
682,2015,SSP2,0
682,2020,SSP2,634.7552664
682,2025,SSP2,1325.826465
682,2030,SSP2,2057.327768
682,2035,SSP2,2817.56789
682,2040,SSP2,3598.413834
682,2045,SSP2,4394.443545
682,2050,SSP2,5202.005677
682,2055,SSP2,6014.076375
682,2060,SSP2,6820.964418
682,2065,SSP2,7610.268345
682,2070,SSP2,8368.575778
682,2075,SSP2,9083.990831
682,2080,SSP2,9750.402153
682,2085,SSP2,10367.27419
682,2090,SSP2,10935.98983
682,2095,SSP2,11461.81684
682,2100,SSP2,11949.15311
729,2015,SSP2,0
729,2020,SSP2,-649.9723588
729,2025,SSP2,-1501.512179
729,2030,SSP2,-2516.432548
729,2035,SSP2,-3659.25212
729,2040,SSP2,-4909.486096
729,2045,SSP2,-6264.691073
729,2050,SSP2,-7729.108555
729,2055,SSP2,-9297.481028
729,2060,SSP2,-10947.44078
729,2065,SSP2,-12641.84813
729,2070,SSP2,-14349.58347
729,2075,SSP2,-16052.46423
729,2080,SSP2,-17749.67916
729,2085,SSP2,-19447.14152
729,2090,SSP2,-21142.94882
729,2095,SSP2,-22825.08092
729,2100,SSP2,-24471.18319
686,2015,SSP2,0
686,2020,SSP2,-74.75699978
686,2025,SSP2,-172.3477299
686,2030,SSP2,-289.2287573
686,2035,SSP2,-423.1829211
686,2040,SSP2,-573.2453225
686,2045,SSP2,-739.4641155
686,2050,SSP2,-921.8787979
686,2055,SSP2,-1119.138727
686,2060,SSP2,-1328.695656
686,2065,SSP2,-1547.478499
686,2070,SSP2,-1772.639731
686,2075,SSP2,-2002.339161
686,2080,SSP2,-2235.445766
686,2085,SSP2,-2470.46743
686,2090,SSP2,-2705.797471
686,2095,SSP2,-2938.959555
686,2100,SSP2,-3167.704708
702,2015,SSP2,0
702,2020,SSP2,190.6587235
702,2025,SSP2,413.0401146
702,2030,SSP2,661.9590549
702,2035,SSP2,932.0957416
702,2040,SSP2,1220.130476
702,2045,SSP2,1525.361642
702,2050,SSP2,1847.50314
702,2055,SSP2,2185.742494
702,2060,SSP2,2537.698901
702,2065,SSP2,2898.936231
702,2070,SSP2,3264.54762
702,2075,SSP2,3630.457499
702,2080,SSP2,3992.796341
702,2085,SSP2,4348.721222
702,2090,SSP2,4696.24602
702,2095,SSP2,5033.915255
702,2100,SSP2,5361.888735
90,2015,SSP2,0
90,2020,SSP2,-2.473895425
90,2025,SSP2,-5.607011923
90,2030,SSP2,-9.264460234
90,2035,SSP2,-13.36239009
90,2040,SSP2,-17.8621924
90,2045,SSP2,-22.74982187
90,2050,SSP2,-28.00136137
90,2055,SSP2,-33.56837177
90,2060,SSP2,-39.36655502
90,2065,SSP2,-45.28245678
90,2070,SSP2,-51.22745764
90,2075,SSP2,-57.12189372
90,2080,SSP2,-62.9446429
90,2085,SSP2,-68.6801409
90,2090,SSP2,-74.29589461
90,2095,SSP2,-79.74450769
90,2100,SSP2,-84.95387557
694,2015,SSP2,0
694,2020,SSP2,0.201059459
694,2025,SSP2,-5.916029503
694,2030,SSP2,-15.58097815
694,2035,SSP2,-28.87729311
694,2040,SSP2,-46.35109569
694,2045,SSP2,-68.1799918
694,2050,SSP2,-93.93972139
694,2055,SSP2,-122.8848949
694,2060,SSP2,-154.2996789
694,2065,SSP2,-187.6564645
694,2070,SSP2,-222.3602533
694,2075,SSP2,-257.6175564
694,2080,SSP2,-292.4279098
694,2085,SSP2,-325.9545672
694,2090,SSP2,-357.396208
694,2095,SSP2,-386.1719307
694,2100,SSP2,-411.9504906
222,2015,SSP2,0
222,2020,SSP2,-209.4271935
222,2025,SSP2,-441.4103238
222,2030,SSP2,-688.6793947
222,2035,SSP2,-946.2045007
222,2040,SSP2,-1210.965038
222,2045,SSP2,-1481.8136
222,2050,SSP2,-1756.528659
222,2055,SSP2,-2032.076293
222,2060,SSP2,-2304.244898
222,2065,SSP2,-2568.216046
222,2070,SSP2,-2819.668283
222,2075,SSP2,-3054.958578
222,2080,SSP2,-3271.812291
222,2085,SSP2,-3470.528492
222,2090,SSP2,-3654.226171
222,2095,SSP2,-3822.226721
222,2100,SSP2,-3976.633233
706,2015,SSP2,0
706,2020,SSP2,-47.21192162
706,2025,SSP2,-137.7641199
706,2030,SSP2,-263.4927827
706,2035,SSP2,-423.7315767
706,2040,SSP2,-620.3771161
706,2045,SSP2,-856.8175568
706,2050,SSP2,-1134.233851
706,2055,SSP2,-1449.071318
706,2060,SSP2,-1795.878306
706,2065,SSP2,-2170.093975
706,2070,SSP2,-2567.983237
706,2075,SSP2,-2986.489233
706,2080,SSP2,-3420.818575
706,2085,SSP2,-3865.588626
706,2090,SSP2,-4314.158566
706,2095,SSP2,-4762.404647
706,2100,SSP2,-5202.504072
688,2015,SSP2,0
688,2020,SSP2,-105.5458002
688,2025,SSP2,-217.2424307
688,2030,SSP2,-331.9341355
688,2035,SSP2,-445.6306419
688,2040,SSP2,-556.0269269
688,2045,SSP2,-662.8983422
688,2050,SSP2,-766.5588097
688,2055,SSP2,-867.2547998
688,2060,SSP2,-964.4347464
688,2065,SSP2,-1056.105214
688,2070,SSP2,-1139.847698
688,2075,SSP2,-1214.052348
688,2080,SSP2,-1278.691835
688,2085,SSP2,-1334.767436
688,2090,SSP2,-1383.916329
688,2095,SSP2,-1427.703333
688,2100,SSP2,-1467.265703
678,2015,SSP2,0
678,2020,SSP2,-5.41207102
678,2025,SSP2,-12.04658397
678,2030,SSP2,-19.53592032
678,2035,SSP2,-27.64715218
678,2040,SSP2,-36.27081687
678,2045,SSP2,-45.35956678
678,2050,SSP2,-54.85156536
678,2055,SSP2,-64.65375983
678,2060,SSP2,-74.60608438
678,2065,SSP2,-84.56170507
678,2070,SSP2,-94.2976363
678,2075,SSP2,-103.6718896
678,2080,SSP2,-112.5628723
678,2085,SSP2,-120.9628168
678,2090,SSP2,-128.8443728
678,2095,SSP2,-136.1412478
678,2100,SSP2,-142.7858915
740,2015,SSP2,0
740,2020,SSP2,-18.31514031
740,2025,SSP2,-38.86229832
740,2030,SSP2,-60.82663295
740,2035,SSP2,-83.57861176
740,2040,SSP2,-106.7383912
740,2045,SSP2,-130.1933983
740,2050,SSP2,-153.8557272
740,2055,SSP2,-177.4944939
740,2060,SSP2,-200.7678489
740,2065,SSP2,-223.2470599
740,2070,SSP2,-244.558902
740,2075,SSP2,-264.4974395
740,2080,SSP2,-282.9192138
740,2085,SSP2,-299.7992792
740,2090,SSP2,-315.203279
740,2095,SSP2,-329.2406742
740,2100,SSP2,-341.9084822
703,2015,SSP2,0
703,2020,SSP2,-18.42444286
703,2025,SSP2,-37.6423418
703,2030,SSP2,-57.265827
703,2035,SSP2,-76.47875465
703,2040,SSP2,-94.62610374
703,2045,SSP2,-111.5936359
703,2050,SSP2,-127.3941481
703,2055,SSP2,-142.098068
703,2060,SSP2,-155.7352627
703,2065,SSP2,-168.0136777
703,2070,SSP2,-178.4937392
703,2075,SSP2,-186.8794397
703,2080,SSP2,-193.1339586
703,2085,SSP2,-197.5317663
703,2090,SSP2,-200.5432901
703,2095,SSP2,-202.6768817
703,2100,SSP2,-204.2849937
705,2015,SSP2,0
705,2020,SSP2,20.95526398
705,2025,SSP2,45.93633063
705,2030,SSP2,74.68909644
705,2035,SSP2,106.9166467
705,2040,SSP2,142.2989128
705,2045,SSP2,180.6424129
705,2050,SSP2,221.8355616
705,2055,SSP2,265.7368226
705,2060,SSP2,312.1296968
705,2065,SSP2,360.5663648
705,2070,SSP2,410.3595793
705,2075,SSP2,460.877235
705,2080,SSP2,511.4790938
705,2085,SSP2,561.6957163
705,2090,SSP2,611.1911008
705,2095,SSP2,659.8686324
705,2100,SSP2,707.7521525
752,2015,SSP2,0
752,2020,SSP2,130.8977676
752,2025,SSP2,287.9333804
752,2030,SSP2,468.0549455
752,2035,SSP2,667.1845913
752,2040,SSP2,882.9905415
752,2045,SSP2,1115.174989
752,2050,SSP2,1364.390258
752,2055,SSP2,1631.138625
752,2060,SSP2,1914.108588
752,2065,SSP2,2209.982245
752,2070,SSP2,2514.489856
752,2075,SSP2,2823.912641
752,2080,SSP2,3135.147179
752,2085,SSP2,3446.105207
752,2090,SSP2,3755.434388
752,2095,SSP2,4061.753462
752,2100,SSP2,4365.894194
748,2015,SSP2,0
748,2020,SSP2,-12.96200163
748,2025,SSP2,-27.81285328
748,2030,SSP2,-43.79760931
748,2035,SSP2,-60.52358301
748,2040,SSP2,-77.81440536
748,2045,SSP2,-95.61074657
748,2050,SSP2,-113.7838201
748,2055,SSP2,-132.0265818
748,2060,SSP2,-149.9574632
748,2065,SSP2,-167.2466178
748,2070,SSP2,-183.6553353
748,2075,SSP2,-199.1341784
748,2080,SSP2,-213.6463797
748,2085,SSP2,-227.2158805
748,2090,SSP2,-239.7675504
748,2095,SSP2,-251.1952008
748,2100,SSP2,-261.3908466
760,2015,SSP2,0
760,2020,SSP2,-468.843088
760,2025,SSP2,-1026.384668
760,2030,SSP2,-1650.105327
760,2035,SSP2,-2325.319626
760,2040,SSP2,-3046.491535
760,2045,SSP2,-3813.359035
760,2050,SSP2,-4623.866527
760,2055,SSP2,-5471.072221
760,2060,SSP2,-6342.959934
760,2065,SSP2,-7226.320863
760,2070,SSP2,-8109.427996
760,2075,SSP2,-8985.327504
760,2080,SSP2,-9846.18481
760,2085,SSP2,-10682.89849
760,2090,SSP2,-11487.93624
760,2095,SSP2,-12253.51757
760,2100,SSP2,-12976.09923
148,2015,SSP2,0
148,2020,SSP2,23.27065593
148,2025,SSP2,44.64845894
148,2030,SSP2,63.72983446
148,2035,SSP2,78.31477207
148,2040,SSP2,86.80933974
148,2045,SSP2,88.69035243
148,2050,SSP2,83.89793109
148,2055,SSP2,72.23308424
148,2060,SSP2,53.35560079
148,2065,SSP2,27.04020877
148,2070,SSP2,-6.643034543
148,2075,SSP2,-47.1089773
148,2080,SSP2,-93.23859532
148,2085,SSP2,-143.7650783
148,2090,SSP2,-197.6961874
148,2095,SSP2,-254.4235633
148,2100,SSP2,-313.3418514
768,2015,SSP2,0
768,2020,SSP2,-9.967227107
768,2025,SSP2,-26.06580025
768,2030,SSP2,-46.37071733
768,2035,SSP2,-70.66559328
768,2040,SSP2,-99.1606635
768,2045,SSP2,-131.9370999
768,2050,SSP2,-168.7320698
768,2055,SSP2,-209.1727193
768,2060,SSP2,-252.4823135
768,2065,SSP2,-298.14678
768,2070,SSP2,-345.6832581
768,2075,SSP2,-394.6461569
768,2080,SSP2,-444.5124973
768,2085,SSP2,-494.7552577
768,2090,SSP2,-544.8770214
768,2095,SSP2,-594.4307548
768,2100,SSP2,-642.9874733
764,2015,SSP2,0
764,2020,SSP2,215.7250029
764,2025,SSP2,475.7606207
764,2030,SSP2,777.0416965
764,2035,SSP2,1116.145289
764,2040,SSP2,1490.811654
764,2045,SSP2,1901.517844
764,2050,SSP2,2348.661967
764,2055,SSP2,2831.910317
764,2060,SSP2,3347.719946
764,2065,SSP2,3890.713978
764,2070,SSP2,4455.519242
764,2075,SSP2,5034.364932
764,2080,SSP2,5622.040692
764,2085,SSP2,6215.463792
764,2090,SSP2,6814.35374
764,2095,SSP2,7417.961257
764,2100,SSP2,8024.186401
762,2015,SSP2,0
762,2020,SSP2,-92.68738165
762,2025,SSP2,-209.6113454
762,2030,SSP2,-342.9974246
762,2035,SSP2,-487.8523095
762,2040,SSP2,-643.3014846
762,2045,SSP2,-810.4895993
762,2050,SSP2,-989.7928071
762,2055,SSP2,-1178.771667
762,2060,SSP2,-1373.095109
762,2065,SSP2,-1569.005326
762,2070,SSP2,-1764.1095
762,2075,SSP2,-1956.865423
762,2080,SSP2,-2145.846702
762,2085,SSP2,-2329.511576
762,2090,SSP2,-2506.27825
762,2095,SSP2,-2674.492056
762,2100,SSP2,-2832.803937
795,2015,SSP2,0
795,2020,SSP2,-25.24750288
795,2025,SSP2,-56.67931023
795,2030,SSP2,-91.90627273
795,2035,SSP2,-129.2016914
795,2040,SSP2,-167.8842633
795,2045,SSP2,-208.0709454
795,2050,SSP2,-249.9175864
795,2055,SSP2,-293.0157404
795,2060,SSP2,-336.4216918
795,2065,SSP2,-379.1293252
795,2070,SSP2,-420.337
795,2075,SSP2,-459.8078329
795,2080,SSP2,-497.730936
795,2085,SSP2,-534.3384443
795,2090,SSP2,-569.7588242
795,2095,SSP2,-603.9190192
795,2100,SSP2,-636.5687387
626,2015,SSP2,0
626,2020,SSP2,-39.97316352
626,2025,SSP2,-95.69557517
626,2030,SSP2,-164.2475507
626,2035,SSP2,-243.1125386
626,2040,SSP2,-331.3694559
626,2045,SSP2,-429.6761648
626,2050,SSP2,-538.9287524
626,2055,SSP2,-658.266447
626,2060,SSP2,-785.0718858
626,2065,SSP2,-916.1554814
626,2070,SSP2,-1049.65717
626,2075,SSP2,-1184.460749
626,2080,SSP2,-1319.97845
626,2085,SSP2,-1455.054604
626,2090,SSP2,-1587.674317
626,2095,SSP2,-1715.706834
626,2100,SSP2,-1836.948925
776,2015,SSP2,0
776,2020,SSP2,-8.131065836
776,2025,SSP2,-17.71619785
776,2030,SSP2,-28.08067366
776,2035,SSP2,-38.69734179
776,2040,SSP2,-49.36693949
776,2045,SSP2,-60.15569213
776,2050,SSP2,-71.15694647
776,2055,SSP2,-82.35401859
776,2060,SSP2,-93.47658
776,2065,SSP2,-104.1547604
776,2070,SSP2,-114.134764
776,2075,SSP2,-123.3238725
776,2080,SSP2,-131.7529929
776,2085,SSP2,-139.4343676
776,2090,SSP2,-146.3253876
776,2095,SSP2,-152.3391788
776,2100,SSP2,-157.398681
780,2015,SSP2,0
780,2020,SSP2,-32.50531513
780,2025,SSP2,-66.8874791
780,2030,SSP2,-101.5400543
780,2035,SSP2,-135.3554992
780,2040,SSP2,-167.9393405
780,2045,SSP2,-199.1832615
780,2050,SSP2,-228.9475114
780,2055,SSP2,-256.9912276
780,2060,SSP2,-282.7874103
780,2065,SSP2,-305.8684847
780,2070,SSP2,-325.8276067
780,2075,SSP2,-342.5478913
780,2080,SSP2,-356.1034046
780,2085,SSP2,-366.7416169
780,2090,SSP2,-374.9907149
780,2095,SSP2,-381.346641
780,2100,SSP2,-386.1528966
788,2015,SSP2,0
788,2020,SSP2,-39.27133065
788,2025,SSP2,-84.03778418
788,2030,SSP2,-132.2974381
788,2035,SSP2,-182.0177772
788,2040,SSP2,-231.9658582
788,2045,SSP2,-281.8596554
788,2050,SSP2,-331.8416462
788,2055,SSP2,-381.7577565
788,2060,SSP2,-430.9445982
788,2065,SSP2,-478.2861155
788,2070,SSP2,-522.4798515
788,2075,SSP2,-562.6519746
788,2080,SSP2,-598.558968
788,2085,SSP2,-630.6186457
788,2090,SSP2,-659.3951247
788,2095,SSP2,-685.520224
788,2100,SSP2,-709.1908725
792,2015,SSP2,0
792,2020,SSP2,31.31952595
792,2025,SSP2,72.91450913
792,2030,SSP2,122.9493558
792,2035,SSP2,180.9568914
792,2040,SSP2,247.5191725
792,2045,SSP2,324.0621005
792,2050,SSP2,412.4646297
792,2055,SSP2,513.6191271
792,2060,SSP2,627.4542968
792,2065,SSP2,753.35137
792,2070,SSP2,890.4164104
792,2075,SSP2,1038.031952
792,2080,SSP2,1195.885019
792,2085,SSP2,1363.371188
792,2090,SSP2,1539.598182
792,2095,SSP2,1723.367635
792,2100,SSP2,1913.450949
158,2015,SSP2,0
158,2020,SSP2,3.68688277
158,2025,SSP2,9.533116138
158,2030,SSP2,17.56807885
158,2035,SSP2,28.47523716
158,2040,SSP2,42.81002216
158,2045,SSP2,61.00028173
158,2050,SSP2,83.41171542
158,2055,SSP2,110.2134209
158,2060,SSP2,141.3248317
158,2065,SSP2,176.579728
158,2070,SSP2,215.8497335
158,2075,SSP2,259.0242809
158,2080,SSP2,305.8887408
158,2085,SSP2,356.1149671
158,2090,SSP2,409.221723
158,2095,SSP2,464.663066
158,2100,SSP2,521.923069
834,2015,SSP2,0
834,2020,SSP2,-5.53335474
834,2025,SSP2,-27.35335751
834,2030,SSP2,-66.47316189
834,2035,SSP2,-126.8599502
834,2040,SSP2,-211.4381083
834,2045,SSP2,-321.5254909
834,2050,SSP2,-456.9384643
834,2055,SSP2,-616.8042219
834,2060,SSP2,-800.3228022
834,2065,SSP2,-1006.510946
834,2070,SSP2,-1233.96859
834,2075,SSP2,-1480.723509
834,2080,SSP2,-1743.83412
834,2085,SSP2,-2020.145344
834,2090,SSP2,-2306.420156
834,2095,SSP2,-2599.301967
834,2100,SSP2,-2895.741327
800,2015,SSP2,0
800,2020,SSP2,-124.5238736
800,2025,SSP2,-307.9635701
800,2030,SSP2,-545.772046
800,2035,SSP2,-838.7818476
800,2040,SSP2,-1192.607618
800,2045,SSP2,-1615.240151
800,2050,SSP2,-2110.274528
800,2055,SSP2,-2673.631835
800,2060,SSP2,-3296.549684
800,2065,SSP2,-3972.918134
800,2070,SSP2,-4697.507737
800,2075,SSP2,-5467.337542
800,2080,SSP2,-6277.150583
800,2085,SSP2,-7119.706321
800,2090,SSP2,-7986.926642
800,2095,SSP2,-8869.943607
800,2100,SSP2,-9759.327124
804,2015,SSP2,0
804,2020,SSP2,68.35795719
804,2025,SSP2,181.8724126
804,2030,SSP2,343.5608518
804,2035,SSP2,554.5408366
804,2040,SSP2,814.0588306
804,2045,SSP2,1120.097041
804,2050,SSP2,1469.690883
804,2055,SSP2,1859.60057
804,2060,SSP2,2287.214621
804,2065,SSP2,2749.57357
804,2070,SSP2,3242.809333
804,2075,SSP2,3762.331544
804,2080,SSP2,4301.859462
804,2085,SSP2,4854.992258
804,2090,SSP2,5415.467714
804,2095,SSP2,5978.991399
804,2100,SSP2,6542.804821
858,2015,SSP2,0
858,2020,SSP2,-51.17903759
858,2025,SSP2,-106.4471321
858,2030,SSP2,-163.8933625
858,2035,SSP2,-222.1709073
858,2040,SSP2,-280.5983741
858,2045,SSP2,-338.9036052
858,2050,SSP2,-396.8827512
858,2055,SSP2,-454.198622
858,2060,SSP2,-510.3644264
858,2065,SSP2,-564.815168
858,2070,SSP2,-616.7405897
858,2075,SSP2,-665.3689837
858,2080,SSP2,-710.2048823
858,2085,SSP2,-750.9211711
858,2090,SSP2,-787.6845188
858,2095,SSP2,-820.9683899
858,2100,SSP2,-851.4603794
840,2015,SSP2,0
840,2020,SSP2,4373.281585
840,2025,SSP2,9617.867195
840,2030,SSP2,15570.40355
840,2035,SSP2,22077.30726
840,2040,SSP2,29060.07382
840,2045,SSP2,36531.66557
840,2050,SSP2,44528.87539
840,2055,SSP2,53063.06405
840,2060,SSP2,62076.40958
840,2065,SSP2,71442.25088
840,2070,SSP2,81026.44332
840,2075,SSP2,90732.9029
840,2080,SSP2,100483.575
840,2085,SSP2,110225.3035
840,2090,SSP2,119897.3053
840,2095,SSP2,129506.9598
840,2100,SSP2,139113.7488
860,2015,SSP2,0
860,2020,SSP2,-76.60808412
860,2025,SSP2,-169.1850077
860,2030,SSP2,-271.7756464
860,2035,SSP2,-380.6165841
860,2040,SSP2,-494.5666393
860,2045,SSP2,-613.7588264
860,2050,SSP2,-737.6502021
860,2055,SSP2,-863.7595413
860,2060,SSP2,-988.7534913
860,2065,SSP2,-1109.718201
860,2070,SSP2,-1224.631301
860,2075,SSP2,-1332.261855
860,2080,SSP2,-1431.869307
860,2085,SSP2,-1523.253156
860,2090,SSP2,-1606.916954
860,2095,SSP2,-1683.225517
860,2100,SSP2,-1752.983317
670,2015,SSP2,0
670,2020,SSP2,-7.390616965
670,2025,SSP2,-15.26986987
670,2030,SSP2,-23.28242325
670,2035,SSP2,-31.19584953
670,2040,SSP2,-38.91476319
670,2045,SSP2,-46.40402111
670,2050,SSP2,-53.61944301
670,2055,SSP2,-60.46152376
670,2060,SSP2,-66.7856958
670,2065,SSP2,-72.46426818
670,2070,SSP2,-77.42135185
670,2075,SSP2,-81.61678647
670,2080,SSP2,-85.06653889
670,2085,SSP2,-87.81986737
670,2090,SSP2,-89.94182721
670,2095,SSP2,-91.53705026
670,2100,SSP2,-92.68970878
862,2015,SSP2,0
862,2020,SSP2,-7.24849244
