countrycode,country,scenario,year,governance,gov.eff,corr.cont
TJK,NA,SSP1,2096,0.7151186,0.83998991,0.6366257
TJK,NA,SSP2,2096,0.6200811,0.705854185,0.5466517
TJK,NA,SSP3,2096,0.4409891,0.512519286,0.3102919
TJK,NA,SSP4,2096,0.5874496,0.654451253,0.5114441
TJK,NA,SSP5,2096,0.6971186,0.836127197,0.6261114
TKM,NA,SSP1,2096,0.6957146,0.817351492,0.641223
TKM,NA,SSP2,2096,0.5576971,0.617903293,0.5103039
TKM,NA,SSP3,2096,0.3593745,0.386253359,0.2354805
TKM,NA,SSP4,2096,0.5399611,0.591513653,0.4934903
TKM,NA,SSP5,2096,0.6643134,0.797528664,0.622113
TON,NA,SSP1,2096,0.7449728,0.84521101,0.6454718
TON,NA,SSP2,2096,0.6722074,0.706829775,0.5553788
TON,NA,SSP3,2096,0.5855298,0.530730425,0.3914007
TON,NA,SSP4,2096,0.6618962,0.675221398,0.545948
TON,NA,SSP5,2096,0.747825,0.847371081,0.6428975
TTO,NA,SSP1,2096,0.7561633,0.843649508,0.6491451
TTO,NA,SSP2,2096,0.6881248,0.710151667,0.5706934
TTO,NA,SSP3,2096,0.6669132,0.661900481,0.5113158
TTO,NA,SSP4,2096,0.6714808,0.677861784,0.5566662
TTO,NA,SSP5,2096,0.7583071,0.851022103,0.6512464
TUN,NA,SSP1,2096,0.7793727,0.975076252,0.6789936
TUN,NA,SSP2,2096,0.73696,0.921037063,0.6444186
TUN,NA,SSP3,2096,0.6702112,0.785071355,0.5801767
TUN,NA,SSP4,2096,0.709588,0.873311616,0.614397
TUN,NA,SSP5,2096,0.7957127,1,0.6980347
TUR,NA,SSP1,2096,0.773399,0.909666635,0.6684208
TUR,NA,SSP2,2096,0.7204286,0.821099002,0.6211339
TUR,NA,SSP3,2096,0.5720031,0.617423163,0.4700928
TUR,NA,SSP4,2096,0.6013154,0.643859919,0.4893989
TUR,NA,SSP5,2096,0.7826777,0.934728562,0.6821136
TZA,NA,SSP1,2096,0.7115273,0.766213941,0.6001234
TZA,NA,SSP2,2096,0.6174217,0.611761705,0.4963346
TZA,NA,SSP3,2096,0.4784236,0.440229436,0.3270656
TZA,NA,SSP4,2096,0.5414844,0.499062463,0.4168499
TZA,NA,SSP5,2096,0.7272044,0.796960086,0.6123667
UGA,NA,SSP1,2096,0.7083948,0.792032182,0.6003507
UGA,NA,SSP2,2096,0.6188488,0.653265879,0.4980857
UGA,NA,SSP3,2096,0.4397471,0.445576096,0.2693544
UGA,NA,SSP4,2096,0.5187879,0.50454332,0.3925959
UGA,NA,SSP5,2096,0.72094,0.825661413,0.6085178
UKR,NA,SSP1,2096,0.7439221,0.868488659,0.6590287
UKR,NA,SSP2,2096,0.6495557,0.714724382,0.5500591
UKR,NA,SSP3,2096,0.5249453,0.529147143,0.3287498
UKR,NA,SSP4,2096,0.6329801,0.687589075,0.5342976
UKR,NA,SSP5,2096,0.733629,0.866352841,0.6480614
URY,NA,SSP1,2096,0.8379773,0.917187593,0.8416348
URY,NA,SSP2,2096,0.7956291,0.811379352,0.7907948
URY,NA,SSP3,2096,0.7862193,0.720241355,0.7816064
URY,NA,SSP4,2096,0.780977,0.764463735,0.7804863
URY,NA,SSP5,2096,0.8560448,0.936196697,0.8572388
USA,NA,SSP1,2096,0.908134,1,0.8734869
USA,NA,SSP2,2096,0.8906702,0.981526931,0.8520427
USA,NA,SSP3,2096,0.8804834,0.92821319,0.8370219
USA,NA,SSP4,2096,0.8750741,0.908778582,0.8279099
USA,NA,SSP5,2096,0.9147338,1,0.8761465
UZB,NA,SSP1,2096,0.7049408,0.854792208,0.6432716
UZB,NA,SSP2,2096,0.582166,0.709294765,0.5265726
UZB,NA,SSP3,2096,0.4008275,0.529767813,0.2707962
UZB,NA,SSP4,2096,0.5541717,0.644531368,0.4950987
UZB,NA,SSP5,2096,0.6782775,0.854061303,0.6268446
VCT,NA,SSP1,2096,0.8217,0.911823904,0.7250283
VCT,NA,SSP2,2096,0.7779113,0.795123836,0.6719119
VCT,NA,SSP3,2096,0.7706216,0.703185198,0.6679471
VCT,NA,SSP4,2096,0.7764219,0.749724007,0.6773601
VCT,NA,SSP5,2096,0.8411559,0.931426645,0.7418374
VEN,NA,SSP1,2096,0.7208289,0.873917986,0.6726428
VEN,NA,SSP2,2096,0.5889872,0.700227911,0.5498224
VEN,NA,SSP3,2096,0.4013131,0.421374559,0.2841596
VEN,NA,SSP4,2096,0.5723032,0.624252048,0.5356383
VEN,NA,SSP5,2096,0.6897127,0.851178451,0.6526577
VNM,NA,SSP1,2096,0.7425695,0.856492336,0.6455624
VNM,NA,SSP2,2096,0.6625936,0.741607467,0.5659627
VNM,NA,SSP3,2096,0.561951,0.635967998,0.4429035
VNM,NA,SSP4,2096,0.6339299,0.689999116,0.538908
VNM,NA,SSP5,2096,0.7448595,0.879085713,0.651452
VUT,NA,SSP1,2096,0.766483,0.812018484,0.6453617
VUT,NA,SSP2,2096,0.7105262,0.664378914,0.5860786
VUT,NA,SSP3,2096,0.654402,0.524954375,0.5383245
VUT,NA,SSP4,2096,0.675683,0.600304432,0.5540047
VUT,NA,SSP5,2096,0.7816079,0.820551355,0.6610966
WSM,NA,SSP1,2096,0.7944262,0.904370373,0.6738546
WSM,NA,SSP2,2096,0.7502265,0.792919761,0.6118562
WSM,NA,SSP3,2096,0.7174207,0.676565477,0.5448179
WSM,NA,SSP4,2096,0.7415175,0.744118625,0.6055767
WSM,NA,SSP5,2096,0.8098039,0.92098705,0.6830067
YEM,NA,SSP1,2096,0.7086738,0.863415679,0.6574335
YEM,NA,SSP2,2096,0.5823743,0.702949205,0.5439681
YEM,NA,SSP3,2096,0.3601539,0.41652501,0.2518309
YEM,NA,SSP4,2096,0.5311988,0.588276459,0.4874878
YEM,NA,SSP5,2096,0.6788536,0.848611898,0.6403165
ZAF,NA,SSP1,2096,0.7755613,0.891073643,0.6545782
ZAF,NA,SSP2,2096,0.725092,0.778972722,0.5982258
ZAF,NA,SSP3,2096,0.6882496,0.71499191,0.5692475
ZAF,NA,SSP4,2096,0.7066226,0.747238955,0.5824382
ZAF,NA,SSP5,2096,0.7954466,0.922596916,0.6739337
ZMB,NA,SSP1,2096,0.7329832,0.800014707,0.6190369
ZMB,NA,SSP2,2096,0.6692929,0.657418455,0.5457796
ZMB,NA,SSP3,2096,0.5012151,0.414920627,0.3527846
ZMB,NA,SSP4,2096,0.5550622,0.498171186,0.42281
ZMB,NA,SSP5,2096,0.7503878,0.822965365,0.6336315
ZWE,NA,SSP1,2096,0.668732,0.771633767,0.5849949
ZWE,NA,SSP2,2096,0.5629891,0.633127475,0.4865564
ZWE,NA,SSP3,2096,0.3490121,0.398012264,0.2542306
ZWE,NA,SSP4,2096,0.5093669,0.545541549,0.4317793
ZWE,NA,SSP5,2096,0.6754634,0.80670997,0.5955985
ARG,NA,SSP1,2097,0.766539897,0.902314235,0.678459714
ARG,NA,SSP2,2097,0.681223015,0.771898875,0.590126832
ARG,NA,SSP3,2097,0.577860038,0.601982872,0.439498324
ARG,NA,SSP4,2097,0.656589696,0.705288268,0.568358224
ARG,NA,SSP5,2097,0.760296363,0.906278551,0.675440504
ARM,NA,SSP1,2097,0.763829401,0.899912523,0.669275957
ARM,NA,SSP2,2097,0.68408815,0.76710875,0.575430154
ARM,NA,SSP3,2097,0.592341527,0.635634372,0.409535435
ARM,NA,SSP4,2097,0.667621133,0.739845621,0.559992367
ARM,NA,SSP5,2097,0.761508384,0.906932412,0.665174527
AUS,NA,SSP1,2097,0.996779561,1,1
AUS,NA,SSP2,2097,0.9815892,1,0.99023666
AUS,NA,SSP3,2097,0.958303201,0.981019789,0.964562786
AUS,NA,SSP4,2097,0.96784748,0.980901947,0.967271889
AUS,NA,SSP5,2097,1,1,1
AUT,NA,SSP1,2097,1,1,0.989022202
AUT,NA,SSP2,2097,0.993453811,1,0.9704894
AUT,NA,SSP3,2097,0.967101493,1,0.935851975
AUT,NA,SSP4,2097,0.964624893,0.988855091,0.92950267
AUT,NA,SSP5,2097,1,1,0.998007351
AZE,NA,SSP1,2097,0.721595527,0.846118136,0.642750171
AZE,NA,SSP2,2097,0.617783696,0.686743292,0.531761776
AZE,NA,SSP3,2097,0.459219213,0.516137177,0.288267153
AZE,NA,SSP4,2097,0.5834827,0.637572563,0.496098498
AZE,NA,SSP5,2097,0.701586421,0.837752511,0.626902402
BDI,NA,SSP1,2097,0.662405136,0.728360254,0.57677231
BDI,NA,SSP2,2097,0.539292437,0.550132897,0.46510682
BDI,NA,SSP3,2097,0.300508077,0.284001651,0.212476182
BDI,NA,SSP4,2097,0.428186015,0.39717556,0.347513878
BDI,NA,SSP5,2097,0.667849679,0.755876944,0.588619939
BEL,NA,SSP1,2097,0.954325497,1,0.909644656
BEL,NA,SSP2,2097,0.942344981,1,0.895950868
BEL,NA,SSP3,2097,0.911011522,0.983297725,0.86329092
BEL,NA,SSP4,2097,0.930231689,0.997148633,0.873973358
BEL,NA,SSP5,2097,0.955674831,1,0.908377752
BEN,NA,SSP1,2097,0.727882659,0.773765463,0.580059501
BEN,NA,SSP2,2097,0.671390833,0.647365634,0.508878609
BEN,NA,SSP3,2097,0.508323556,0.435583397,0.306237138
BEN,NA,SSP4,2097,0.543938774,0.487321596,0.369916778
BEN,NA,SSP5,2097,0.754009367,0.810133312,0.597979711
BFA,NA,SSP1,2097,0.694078735,0.734206296,0.580839269
BFA,NA,SSP2,2097,0.615005429,0.58513283,0.508023265
BFA,NA,SSP3,2097,0.458923188,0.380719785,0.368492959
BFA,NA,SSP4,2097,0.509400849,0.438455646,0.401073123
BFA,NA,SSP5,2097,0.715892417,0.768142243,0.604258304
BGD,NA,SSP1,2097,0.703477134,0.820021843,0.612188293
BGD,NA,SSP2,2097,0.61367829,0.694649519,0.514697709
BGD,NA,SSP3,2097,0.446226958,0.46873959,0.287995982
BGD,NA,SSP4,2097,0.582179954,0.609582184,0.487194159
BGD,NA,SSP5,2097,0.705040999,0.841388219,0.612728473
BGR,NA,SSP1,2097,0.779734635,0.90541095,0.676078845
BGR,NA,SSP2,2097,0.720140991,0.78389599,0.602124606
BGR,NA,SSP3,2097,0.651980137,0.62708302,0.477123785
BGR,NA,SSP4,2097,0.696065616,0.743594871,0.577366973
BGR,NA,SSP5,2097,0.791025073,0.919974415,0.682689567
BHR,NA,SSP1,2097,0.796064487,0.957761205,0.7119395
BHR,NA,SSP2,2097,0.72081854,0.847601756,0.653424516
BHR,NA,SSP3,2097,0.638087961,0.712865353,0.58529119
BHR,NA,SSP4,2097,0.707634941,0.808098913,0.642814814
BHR,NA,SSP5,2097,0.792740864,0.96865327,0.719801653
BHS,NA,SSP1,2097,0.864732649,0.958487729,0.849896825
BHS,NA,SSP2,2097,0.824772191,0.856512396,0.798896155
BHS,NA,SSP3,2097,0.810726001,0.794571788,0.784157623
BHS,NA,SSP4,2097,0.818028898,0.835320265,0.794709193
BHS,NA,SSP5,2097,0.87926085,0.978700391,0.86249513
BIH,NA,SSP1,2097,0.771791436,0.859340676,0.667134403
BIH,NA,SSP2,2097,0.71303701,0.731009376,0.612374898
BIH,NA,SSP3,2097,0.655924018,0.607428583,0.557027583
BIH,NA,SSP4,2097,0.693521192,0.700422756,0.59353763
BIH,NA,SSP5,2097,0.778984074,0.866401196,0.678766653
BLR,NA,SSP1,2097,0.73130344,0.865770076,0.673617459
BLR,NA,SSP2,2097,0.61786139,0.697545426,0.584195014
BLR,NA,SSP3,2097,0.454854837,0.459927577,0.405470654
BLR,NA,SSP4,2097,0.601078375,0.670213805,0.568177756
BLR,NA,SSP5,2097,0.710078908,0.850791257,0.669391942
BLZ,NA,SSP1,2097,0.765662343,0.868223908,0.663874203
BLZ,NA,SSP2,2097,0.687485305,0.717891467,0.577652092
BLZ,NA,SSP3,2097,0.591418968,0.529768386,0.442418714
BLZ,NA,SSP4,2097,0.651730285,0.62053495,0.541267684
BLZ,NA,SSP5,2097,0.769219969,0.872540851,0.667139649
BOL,NA,SSP1,2097,0.743681054,0.866869643,0.646653698
BOL,NA,SSP2,2097,0.679068322,0.755592328,0.577807318
BOL,NA,SSP3,2097,0.527238051,0.523810428,0.389078606
BOL,NA,SSP4,2097,0.599528206,0.62353388,0.489938798
BOL,NA,SSP5,2097,0.754448771,0.891702409,0.657542513
BRA,NA,SSP1,2097,0.765866016,0.869431109,0.66681777
BRA,NA,SSP2,2097,0.693991587,0.739582876,0.593761829
BRA,NA,SSP3,2097,0.620367305,0.597804094,0.498903983
BRA,NA,SSP4,2097,0.679830719,0.697008932,0.583713179
BRA,NA,SSP5,2097,0.769072164,0.877616233,0.672795338
BRB,NA,SSP1,2097,0.873399087,0.992109305,0.887699015
BRB,NA,SSP2,2097,0.842526459,0.909624539,0.849847665
BRB,NA,SSP3,2097,0.789308722,0.789532169,0.79087388
BRB,NA,SSP4,2097,0.800705986,0.831133631,0.808013824
BRB,NA,SSP5,2097,0.893425452,1,0.904994691
BRN,NA,SSP1,2097,0.783766186,0.915944584,0.678383142
BRN,NA,SSP2,2097,0.739540204,0.835455671,0.64405899
BRN,NA,SSP3,2097,0.6597233,0.697489746,0.581790102
BRN,NA,SSP4,2097,0.699629336,0.758344896,0.603509531
BRN,NA,SSP5,2097,0.795393596,0.93942727,0.695242232
BTN,NA,SSP1,2097,0.797752763,0.980582765,0.884970241
BTN,NA,SSP2,2097,0.771230557,0.900289542,0.851698662
BTN,NA,SSP3,2097,0.670922522,0.736828876,0.740774322
BTN,NA,SSP4,2097,0.681720094,0.766812034,0.755365655
BTN,NA,SSP5,2097,0.818640324,1,0.903265151
BWA,NA,SSP1,2097,0.811906427,0.87181882,0.781258624
BWA,NA,SSP2,2097,0.774418412,0.759491143,0.733437491
BWA,NA,SSP3,2097,0.740630927,0.680528312,0.697933238
BWA,NA,SSP4,2097,0.748222712,0.718651207,0.709597572
BWA,NA,SSP5,2097,0.832021946,0.897038055,0.798631298
CAF,NA,SSP1,2097,0.670822259,0.734696439,0.587841126
CAF,NA,SSP2,2097,0.547933953,0.546783529,0.47847431
CAF,NA,SSP3,2097,0.274738304,0.231804097,0.18934959
CAF,NA,SSP4,2097,0.404329199,0.357785776,0.325150343
CAF,NA,SSP5,2097,0.669328955,0.749278846,0.595171458
CAN,NA,SSP1,2097,0.976464697,1,0.984234063
CAN,NA,SSP2,2097,0.966502626,1,0.973384129
CAN,NA,SSP3,2097,0.948842081,0.987271449,0.953757364
CAN,NA,SSP4,2097,0.950343874,0.969102404,0.94802853
CAN,NA,SSP5,2097,0.985040781,1,0.988600446
CHE,NA,SSP1,2097,1,1,1
CHE,NA,SSP2,2097,1,1,1
CHE,NA,SSP3,2097,0.969194291,0.995301034,0.96967256
CHE,NA,SSP4,2097,0.969115737,0.982684304,0.96804611
CHE,NA,SSP5,2097,1,1,1
CHL,NA,SSP1,2097,0.926351786,1,0.91681482
CHL,NA,SSP2,2097,0.896183425,0.966677143,0.88087272
CHL,NA,SSP3,2097,0.85075301,0.840271105,0.827594044
CHL,NA,SSP4,2097,0.870583124,0.909661039,0.85495111
CHL,NA,SSP5,2097,0.94881543,1,0.93621544
CHN,NA,SSP1,2097,0.761755218,0.922496549,0.67433498
CHN,NA,SSP2,2097,0.689750685,0.850740217,0.616172896
CHN,NA,SSP3,2097,0.561710764,0.701423393,0.475662523
CHN,NA,SSP4,2097,0.653925595,0.790361586,0.578607634
CHN,NA,SSP5,2097,0.758551496,0.945578091,0.6799295
CIV,NA,SSP1,2097,0.690046282,0.787335188,0.60255034
CIV,NA,SSP2,2097,0.601855797,0.651357885,0.525104545
CIV,NA,SSP3,2097,0.318954546,0.314795065,0.223919279
CIV,NA,SSP4,2097,0.43290931,0.41523408,0.340610239
CIV,NA,SSP5,2097,0.690077389,0.804949992,0.609993902
CMR,NA,SSP1,2097,0.699159135,0.788898132,0.604186231
CMR,NA,SSP2,2097,0.605459566,0.647082127,0.504315201
CMR,NA,SSP3,2097,0.38324591,0.391565966,0.225186847
CMR,NA,SSP4,2097,0.487180924,0.478126201,0.378346164
CMR,NA,SSP5,2097,0.700653026,0.809528528,0.606253238
COD,NA,SSP1,2097,0.692724285,0.787955499,0.609555089
COD,NA,SSP2,2097,0.592325152,0.642424837,0.520673743
COD,NA,SSP3,2097,0.328205723,0.363170238,0.235909376
COD,NA,SSP4,2097,0.450555487,0.463282254,0.36530196
COD,NA,SSP5,2097,0.691016185,0.808975682,0.6169704
COG,NA,SSP1,2097,0.695764934,0.783416949,0.610491393
COG,NA,SSP2,2097,0.598652352,0.630086145,0.518847362
COG,NA,SSP3,2097,0.378789114,0.364457541,0.25891775
COG,NA,SSP4,2097,0.498260605,0.484154974,0.410868681
COG,NA,SSP5,2097,0.691351855,0.793119892,0.612589322
COL,NA,SSP1,2097,0.743000096,0.896513533,0.668915505
COL,NA,SSP2,2097,0.65528006,0.782370257,0.594932224
COL,NA,SSP3,2097,0.520977461,0.578044176,0.441524985
COL,NA,SSP4,2097,0.630970393,0.705659829,0.57027509
COL,NA,SSP5,2097,0.738944513,0.909280587,0.673839807
COM,NA,SSP1,2097,0.701221531,0.771716389,0.611510062
COM,NA,SSP2,2097,0.611100916,0.598410719,0.526710032
COM,NA,SSP3,2097,0.358280557,0.215802503,0.251763921
COM,NA,SSP4,2097,0.471929982,0.381783718,0.378024032
COM,NA,SSP5,2097,0.704742504,0.775324451,0.619649599
CPV,NA,SSP1,2097,0.821711438,0.8312313,0.797448775
CPV,NA,SSP2,2097,0.767682128,0.704004801,0.734179988
CPV,NA,SSP3,2097,0.716310273,0.61398388,0.687356997
CPV,NA,SSP4,2097,0.735198073,0.64384928,0.705524147
CPV,NA,SSP5,2097,0.845102762,0.862993659,0.816953638
CRI,NA,SSP1,2097,0.800277476,0.908829049,0.718357253
CRI,NA,SSP2,2097,0.763707262,0.799306709,0.675117554
CRI,NA,SSP3,2097,0.711166995,0.627056674,0.619462007
CRI,NA,SSP4,2097,0.718318878,0.689022011,0.628566794
CRI,NA,SSP5,2097,0.821679522,0.927136626,0.736943751
CUB,NA,SSP1,2097,0.739169871,0.869800318,0.68133622
CUB,NA,SSP2,2097,0.635633022,0.729632134,0.629708118
CUB,NA,SSP3,2097,0.494230921,0.546960075,0.573115391
CUB,NA,SSP4,2097,0.614080644,0.687233986,0.609382622
CUB,NA,SSP5,2097,0.723981821,0.869898235,0.694682146
CYP,NA,SSP1,2097,0.913567625,1,0.853370119
CYP,NA,SSP2,2097,0.895784805,1,0.831977481
CYP,NA,SSP3,2097,0.875811831,0.93505841,0.803687005
CYP,NA,SSP4,2097,0.88501257,1,0.821805244
CYP,NA,SSP5,2097,0.928145737,1,0.865832703
CZE,NA,SSP1,2097,0.842260663,0.926769665,0.676758608
CZE,NA,SSP2,2097,0.812316946,0.849262023,0.634920152
CZE,NA,SSP3,2097,0.782631215,0.768216334,0.583578384
CZE,NA,SSP4,2097,0.785673025,0.768395926,0.599504781
CZE,NA,SSP5,2097,0.859374765,0.945240873,0.687612649
DEU,NA,SSP1,2097,0.991332995,1,1
DEU,NA,SSP2,2097,0.97541663,1,0.986170202
DEU,NA,SSP3,2097,0.951720006,0.97914423,0.955206134
DEU,NA,SSP4,2097,0.94499264,0.955076931,0.944884172
DEU,NA,SSP5,2097,1,1,1
DJI,NA,SSP1,2097,0.678731556,0.739629413,0.59785114
DJI,NA,SSP2,2097,0.563635601,0.551513814,0.499873627
DJI,NA,SSP3,2097,0.391436875,0.325195738,0.331653383
DJI,NA,SSP4,2097,0.515663626,0.467864358,0.45369997
DJI,NA,SSP5,2097,0.675949043,0.74694183,0.605642389
DNK,NA,SSP1,2097,1,1,1
DNK,NA,SSP2,2097,0.999109293,1,1
DNK,NA,SSP3,2097,0.981227547,1,1
DNK,NA,SSP4,2097,0.97495529,0.992844801,1
DNK,NA,SSP5,2097,1,1,1
DOM,NA,SSP1,2097,0.751745291,0.87974794,0.667686493
DOM,NA,SSP2,2097,0.661014316,0.732249037,0.564004452
DOM,NA,SSP3,2097,0.54133386,0.503270012,0.354194332
DOM,NA,SSP4,2097,0.647866081,0.680579921,0.553049015
DOM,NA,SSP5,2097,0.746112398,0.87687402,0.660038716
DZA,NA,SSP1,2097,0.729511853,0.870060895,0.657810464
DZA,NA,SSP2,2097,0.639309074,0.755719197,0.587609302
DZA,NA,SSP3,2097,0.453539623,0.506826637,0.3945027
DZA,NA,SSP4,2097,0.562162899,0.640552008,0.501086069
DZA,NA,SSP5,2097,0.726511833,0.886563394,0.666707042
ECU,NA,SSP1,2097,0.737914385,0.88480703,0.666852869
ECU,NA,SSP2,2097,0.646243459,0.75523474,0.580635618
ECU,NA,SSP3,2097,0.464047849,0.453856398,0.338618066
ECU,NA,SSP4,2097,0.591163683,0.623791683,0.520145502
ECU,NA,SSP5,2097,0.729515105,0.885060789,0.663999292
EGY,NA,SSP1,2097,0.741238609,0.878042884,0.652826663
EGY,NA,SSP2,2097,0.672301923,0.774363412,0.5896825
EGY,NA,SSP3,2097,0.515307527,0.548369694,0.407696828
EGY,NA,SSP4,2097,0.616479085,0.682788733,0.528071099
EGY,NA,SSP5,2097,0.748863505,0.902196073,0.664636534
ERI,NA,SSP1,2097,0.655380629,0.735571712,0.598060101
ERI,NA,SSP2,2097,0.517015156,0.547483519,0.497885212
ERI,NA,SSP3,2097,0.305244451,0.318800151,0.317263431
ERI,NA,SSP4,2097,0.470958876,0.467364034,0.453609259
ERI,NA,SSP5,2097,0.636959964,0.736979876,0.601743286
ESH,NA,SSP1,2097,0.7439381,0.860621155,0.6368185
ESH,NA,SSP2,2097,0.6937444,0.780358182,0.5901348
ESH,NA,SSP3,2097,0.5196909,0.537327105,0.4121834
ESH,NA,SSP4,2097,0.5723449,0.589475425,0.4574429
ESH,NA,SSP5,2097,0.7610103,0.895783639,0.6555565
ESP,NA,SSP1,2097,0.888946048,1,0.84382139
ESP,NA,SSP2,2097,0.872994217,1,0.824643687
ESP,NA,SSP3,2097,0.8408722,0.894190167,0.787032963
ESP,NA,SSP4,2097,0.850532788,0.900969074,0.791411236
ESP,NA,SSP5,2097,0.896977129,1,0.84863889
EST,NA,SSP1,2097,0.849253649,0.945640418,0.753692527
EST,NA,SSP2,2097,0.825941244,0.877631825,0.72655139
EST,NA,SSP3,2097,0.832826288,0.812683694,0.732863544
EST,NA,SSP4,2097,0.823994628,0.813304127,0.719160817
EST,NA,SSP5,2097,0.86442779,0.951668806,0.764160979
ETH,NA,SSP1,2097,0.67953293,0.772793956,0.588214463
ETH,NA,SSP2,2097,0.584060536,0.641401782,0.512470306
ETH,NA,SSP3,2097,0.386394835,0.433731631,0.338202736
ETH,NA,SSP4,2097,0.495551863,0.502052821,0.42108889
ETH,NA,SSP5,2097,0.688478793,0.809705693,0.606372657
FIN,NA,SSP1,2097,1,1,1
FIN,NA,SSP2,2097,1,1,1
FIN,NA,SSP3,2097,1,1,1
FIN,NA,SSP4,2097,1,1,1
FIN,NA,SSP5,2097,1,1,1
FJI,NA,SSP1,2097,0.74169732,0.844963531,0.659505653
FJI,NA,SSP2,2097,0.658672295,0.700245797,0.598524001
FJI,NA,SSP3,2097,0.527215629,0.494253629,0.485548056
FJI,NA,SSP4,2097,0.618337427,0.62682599,0.558824482
FJI,NA,SSP5,2097,0.736058989,0.842150069,0.667171314
FRA,NA,SSP1,2097,0.939411451,1,0.903981063
FRA,NA,SSP2,2097,0.92753066,1,0.890373401
FRA,NA,SSP3,2097,0.892833452,0.971875396,0.852841276
FRA,NA,SSP4,2097,0.90801691,0.979472069,0.860548362
FRA,NA,SSP5,2097,0.941707658,1,0.903167083
GAB,NA,SSP1,2097,0.727304543,0.812917936,0.629404874
GAB,NA,SSP2,2097,0.638657953,0.652838476,0.529492266
GAB,NA,SSP3,2097,0.462360364,0.408391732,0.284343536
GAB,NA,SSP4,2097,0.548127644,0.51537391,0.433440314
GAB,NA,SSP5,2097,0.725147579,0.816539842,0.62685898
GBR,NA,SSP1,2097,0.986374015,1,0.995159822
GBR,NA,SSP2,2097,0.968463608,1,0.973631448
GBR,NA,SSP3,2097,0.930609179,0.970136205,0.930639114
GBR,NA,SSP4,2097,0.941717073,0.975551892,0.936681149
GBR,NA,SSP5,2097,0.987917598,1,0.994111774
GEO,NA,SSP1,2097,0.788760947,0.970845637,0.710716334
GEO,NA,SSP2,2097,0.716664518,0.861928043,0.646382029
GEO,NA,SSP3,2097,0.614697078,0.684446994,0.508932198
GEO,NA,SSP4,2097,0.695569082,0.824761193,0.625041046
GEO,NA,SSP5,2097,0.787333168,0.976895819,0.714688371
GHA,NA,SSP1,2097,0.779492582,0.880838663,0.648430706
GHA,NA,SSP2,2097,0.722620509,0.74801239,0.583102221
GHA,NA,SSP3,2097,0.595924048,0.566966527,0.45488575
GHA,NA,SSP4,2097,0.640083867,0.633061909,0.496457795
GHA,NA,SSP5,2097,0.806000021,0.917893045,0.671272637
GIN,NA,SSP1,2097,0.673520948,0.761062961,0.583786912
GIN,NA,SSP2,2097,0.571924097,0.605961317,0.491986484
GIN,NA,SSP3,2097,0.300525393,0.300788554,0.204807764
GIN,NA,SSP4,2097,0.417107076,0.394737124,0.32728264
GIN,NA,SSP5,2097,0.675100756,0.784497859,0.591698171
GMB,NA,SSP1,2097,0.720894914,0.806086812,0.60706073
GMB,NA,SSP2,2097,0.663772059,0.691366168,0.546350326
GMB,NA,SSP3,2097,0.45918162,0.419795238,0.323239363
GMB,NA,SSP4,2097,0.526533814,0.5026878,0.396092514
GMB,NA,SSP5,2097,0.741564026,0.841037606,0.625934018
GNB,NA,SSP1,2097,0.687819162,0.747752914,0.583765905
GNB,NA,SSP2,2097,0.597813675,0.596066327,0.489552255
GNB,NA,SSP3,2097,0.353679063,0.316090437,0.203036782
GNB,NA,SSP4,2097,0.451459403,0.412325085,0.333480855
GNB,NA,SSP5,2097,0.696621342,0.772686418,0.592267866
GNQ,NA,SSP1,2097,0.709745587,0.811613266,0.635879409
GNQ,NA,SSP2,2097,0.600794886,0.64262989,0.52825818
GNQ,NA,SSP3,2097,0.348426666,0.316020534,0.182982253
GNQ,NA,SSP4,2097,0.502362687,0.506739682,0.419751423
GNQ,NA,SSP5,2097,0.685962167,0.793577576,0.619534476
GRC,NA,SSP1,2097,0.83885602,0.987003029,0.718513755
GRC,NA,SSP2,2097,0.818217006,0.93290058,0.686823093
GRC,NA,SSP3,2097,0.759157876,0.761390959,0.58940364
GRC,NA,SSP4,2097,0.786246596,0.806130161,0.641965119
GRC,NA,SSP5,2097,0.839919249,0.977295297,0.713655587
GRD,NA,SSP1,2097,0.77507179,0.873715656,0.667055608
GRD,NA,SSP2,2097,0.727368568,0.752557174,0.62318679
GRD,NA,SSP3,2097,0.647561198,0.570567448,0.5518504
GRD,NA,SSP4,2097,0.688971876,0.679700838,0.584553105
GRD,NA,SSP5,2097,0.788257851,0.883396328,0.682726772
GTM,NA,SSP1,2097,0.726182159,0.826206404,0.635130968
GTM,NA,SSP2,2097,0.631509257,0.672553499,0.539912334
GTM,NA,SSP3,2097,0.460341096,0.446497132,0.328113899
GTM,NA,SSP4,2097,0.555285314,0.542545952,0.459398963
GTM,NA,SSP5,2097,0.722471936,0.83371441,0.635724555
GUY,NA,SSP1,2097,0.729973376,0.839450434,0.635905933
GUY,NA,SSP2,2097,0.643221245,0.696226737,0.538973692
GUY,NA,SSP3,2097,0.541055823,0.565376223,0.387511859
GUY,NA,SSP4,2097,0.636525213,0.671345066,0.53554791
GUY,NA,SSP5,2097,0.734079027,0.858127305,0.639384452
HKG,NA,SSP1,2097,0.971491177,1,0.999167507
HKG,NA,SSP2,2097,0.959562627,1,0.984813406
HKG,NA,SSP3,2097,0.917783564,0.984286258,0.929532576
HKG,NA,SSP4,2097,0.942652463,1,0.966746659
